"SITE_ID","YEAR","VISIT_NO","TRANSECT","DATE_COL","TEAM_ID","DBH","HEIGHT","DISTANCE","TREE","NOTREES","SPECIES" 
"WUTP99-0605",2001,1,"K",09/18/2001,"1",".75-2",">30",10,"Coniferous"," ","SPRUCE" 
"WUTP99-0620",2001,1,"A",07/16/2001,"1",".75-2","15-30",200,"Coniferous"," ","PINE" 
"WUTP99-0620",2001,1,"B",07/16/2001,"1",".75-2","15-30",200,"Coniferous"," ","PINE" 
"WUTP99-0620",2001,1,"C",07/16/2001,"1",".75-2","15-30",200,"Coniferous"," ","PINE" 
"WUTP99-0620",2001,1,"D",07/16/2001,"1",".75-2","15-30",200,"Coniferous"," ","PINE" 
"WUTP99-0620",2001,1,"E",07/16/2001,"1",".75-2","15-30",200,"Coniferous"," ","PINE" 
"WUTP99-0620",2001,1,"F",07/16/2001,"1",".75-2","15-30",200,"Coniferous"," ","PINE" 
"WUTP99-0620",2001,1,"G",07/16/2001,"1",".75-2"," ",200,"Coniferous"," ","PINE" 
"WUTP99-0620",2001,1,"H",07/16/2001,"1",".75-2"," ",200,"Coniferous"," ","PINE" 
"WUTP99-0620",2001,1,"I",07/16/2001,"1",".75-2"," ",200,"Coniferous"," ","PINE" 
"WUTP99-0620",2001,1,"J",07/16/2001,"1",".75-2"," ",200,"Coniferous"," ","PINE" 
"WUTP99-0620",2001,1,"K",07/16/2001,"1",".75-2"," ",200,"Coniferous"," ","PINE" 
"WUTP99-0629",2001,1,"A",08/01/2001,"1",".75-2","15-30",12,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0629",2001,1,"B",08/01/2001,"1",".75-2","15-30",2,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0629",2001,1,"C",08/01/2001,"1",".3-.75","15-30",6,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0629",2001,1,"D",08/01/2001,"1",".75-2","15-30",25,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0629",2001,1,"E",08/01/2001,"1",".75-2","5-15",15,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0629",2001,1,"F",08/01/2001,"1",".75-2","5-15",15,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0629",2001,1,"G",08/01/2001,"1",".75-2","15-30",10,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0629",2001,1,"H",08/01/2001,"1",".75-2","15-30",10,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0629",2001,1,"I",08/01/2001,"1",".3-.75","5-15",10,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0629",2001,1,"J",08/01/2001,"1",".75-2","15-30",25,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0629",2001,1,"K",08/01/2001,"1",".75-2","15-30",25,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0664",2002,1,"A",09/26/2002,"1",">2",">30",30,"Coniferous"," ","COLORADO BLUE SPRUCE" 
"WUTP99-0664",2002,1,"B",09/26/2002,"1",">2",">30",20,"Coniferous"," ","DOUGLAS FIR" 
"WUTP99-0664",2002,1,"C",09/26/2002,"1",">2",">30",20,"Coniferous"," ","DOUGLAS FIR" 
"WUTP99-0664",2002,1,"D",09/26/2002,"1",">2",">30",30,"Coniferous"," ","PONDEROSA PINE" 
"WUTP99-0664",2002,1,"E",09/26/2002,"1",">2",">30",20,"Coniferous"," ","COLORADO BLUE SPRUCE" 
"WUTP99-0664",2002,1,"F",09/26/2002,"1",">2",">30",20,"Coniferous"," ","COLORADO BLUE SPRUCE" 
"WUTP99-0664",2002,1,"G",09/26/2002,"1",".75-2",">30",18,"Coniferous"," ","DOUGLAS FIR" 
"WUTP99-0664",2002,1,"H",09/26/2002,"1",">2",">30",20,"Coniferous"," ","COLORADO BLUE SPRUCE" 
"WUTP99-0664",2002,1,"I",09/26/2002,"1",".75-2",">30",2,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0664",2002,1,"J",09/26/2002,"1",">2"," ",4,"Coniferous"," ","COLORADO BLUE SPRUCE" 
"WUTP99-0664",2002,1,"K",09/26/2002,"1",">2",">30",18,"Coniferous"," ","COLORADO BLUE SPRUCE" 
"WUTP99-0665",2002,1,"A",09/30/2002,"1",".3-.75"," ",1,"Deciduous"," ","RIVER BIRCH" 
"WUTP99-0665",2002,1,"B",09/30/2002,"1",".1-.3"," ",2,"Deciduous"," ","MOUNTAIN ALDER" 
"WUTP99-0665",2002,1,"C",09/30/2002,"1",".1-.3"," ",1,"Deciduous"," ","MOUNTAIN ALDER" 
"WUTP99-0665",2002,1,"D",09/30/2002,"1",".3-.75"," ",1,"Deciduous"," ","MOUNTAIN ALDER" 
"WUTP99-0665",2002,1,"E",09/30/2002,"1",".3-.75"," ",2,"Deciduous"," ","RIVER BIRCH" 
"WUTP99-0665",2002,1,"F",09/30/2002,"1",".1-.3"," ",1,"Deciduous"," ","MOUNTAIN ALDER" 
"WUTP99-0665",2002,1,"G",09/30/2002,"1",".1-.3"," ",1,"Deciduous"," ","MOUNTAIN ALDER" 
"WUTP99-0665",2002,1,"H",09/30/2002,"1",".1-.3"," ",1,"Deciduous"," ","RIVER BIRCH" 
"WUTP99-0665",2002,1,"I",09/30/2002,"1",".1-.3"," ",1,"Deciduous"," ","MOUNTAIN ALDER" 
"WUTP99-0665",2002,1,"J",09/30/2002,"1",".1-.3"," ",1,"Deciduous"," ","MOUNTAIN ALDER" 
"WUTP99-0665",2002,1,"K",09/30/2002,"1",".1-.3"," ",1,"Deciduous"," ","MOUNTAIN ALDER" 
"WUTP99-0668",2004,1,"A",08/25/2004,"8",".75-2","15-30",10,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0668",2004,1,"B",08/25/2004,"8",".75-2","15-30",15,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0668",2004,1,"C",08/25/2004,"8",".1-.3","5-15",5,"Deciduous"," ","ALDER" 
"WUTP99-0668",2004,1,"D",08/25/2004,"8",".1-.3","5-15",20,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0668",2004,1,"E",08/25/2004,"8",".1-.3","15-30",15,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0668",2004,1,"F",08/25/2004,"8",".1-.3","15-30",30,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0668",2004,1,"G",08/25/2004,"8",".3-.75","15-30",10,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0668",2004,1,"H",08/25/2004,"8",".1-.3","5-15",0,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0668",2004,1,"I",08/25/2004,"8",".1-.3","5-15",15,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0668",2004,1,"J",08/25/2004,"8",".3-.75","15-30",20,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0668",2004,1,"K",08/25/2004,"8",".1-.3","15-30",5,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0670",2002,1,"A",09/29/2002,"1",".1-.3","5-15",1,"Deciduous"," ","RIVER BIRCH" 
"WUTP99-0670",2002,1,"B",09/29/2002,"1",".1-.3","5-15",2,"Deciduous"," ","RIVER BIRCH" 
"WUTP99-0670",2002,1,"C",09/29/2002,"1",".1-.3","5-15",1,"Deciduous"," ","RIVER BIRCH" 
"WUTP99-0670",2002,1,"D",09/29/2002,"1",".1-.3","5-15",2,"Deciduous"," ","RIVER BIRCH" 
"WUTP99-0670",2002,1,"E",09/29/2002,"1",">2"," ",8,"Deciduous"," ","FREEMONT COTTONWOOD" 
"WUTP99-0670",2002,1,"F",09/29/2002,"1",".3-.75","15-30",10,"Deciduous"," ","FREEMONT COTTONWOOD" 
"WUTP99-0670",2002,1,"G",09/29/2002,"1",">2",">30",6,"Deciduous"," ","FREEMONT COTTONWOOD" 
"WUTP99-0670",2002,1,"H",09/29/2002,"1",".75-2",">30",8,"Deciduous"," ","FREEMONT COTTONWOOD" 
"WUTP99-0670",2002,1,"I",09/29/2002,"1",".75-2",">30",8,"Deciduous"," ","FREEMONT COTTONWOOD" 
"WUTP99-0670",2002,1,"J",09/29/2002,"1",">2",">30",10,"Deciduous"," ","FREEMONT COTTONWOOD" 
"WUTP99-0670",2002,1,"K",09/29/2002,"1",".3-.75","15-30",6,"Deciduous"," ","FREEMONT COTTONWOOD" 
"WUTP99-0677",2002,1,"A",10/02/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0677",2002,1,"B",10/02/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0677",2002,1,"C",10/02/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0677",2002,1,"D",10/02/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0677",2002,1,"E",10/02/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0677",2002,1,"F",10/02/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0677",2002,1,"G",10/02/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0677",2002,1,"H",10/02/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0677",2002,1,"I",10/02/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0677",2002,1,"J",10/02/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0677",2002,1,"K",10/02/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0692",2004,1,"A",08/26/2004,"8",".3-.75","15-30",12,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0692",2004,1,"B",08/26/2004,"8",".3-.75","15-30",20,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0692",2004,1,"C",08/26/2004,"8",".75-2","15-30",20,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0692",2004,1,"D",08/26/2004,"8",".3-.75","15-30",15,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0692",2004,1,"E",08/26/2004,"8",".3-.75","15-30",20,"Deciduous"," ","PINE" 
"WUTP99-0692",2004,1,"F",08/26/2004,"8",".75-2","15-30",10,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0692",2004,1,"G",08/26/2004,"8",".3-.75","15-30",5,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0692",2004,1,"H",08/26/2004,"8",".3-.75","15-30",30,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0692",2004,1,"I",08/26/2004,"8",".3-.75","15-30",20,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0692",2004,1,"J",08/26/2004,"8",".3-.75","15-30",30,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0692",2004,1,"K",08/26/2004,"8",".1-.3","15-30",10,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0693",2002,1,"A",09/10/2002,"1",".3-.75","15-30",5,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0693",2002,1,"B",09/10/2002,"1",".3-.75","15-30",5,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0693",2002,1,"C",09/10/2002,"1",".3-.75","5-15",10,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0693",2002,1,"D",09/10/2002,"1",".3-.75","15-30",3,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0693",2002,1,"E",09/10/2002,"1"," ","15-30",8,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0693",2002,1,"F",09/10/2002,"1",".3-.75","15-30",6,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0693",2002,1,"G",09/10/2002,"1",".1-.3","15-30",2,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0693",2002,1,"H",09/10/2002,"1",".75-2","15-30",5,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0693",2002,1,"I",09/10/2002,"1",".75-2","15-30",8,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0693",2002,1,"J",09/10/2002,"1",".75-2","15-30",8,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0693",2002,1,"K",09/10/2002,"1",".75-2",">30",8,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0694",2002,1,"A",09/28/2002,"1",".75-2",">30",1,"Deciduous"," ","NARROWLEAF COTTONWOOD" 
"WUTP99-0694",2002,1,"B",09/28/2002,"1",".75-2",">30",2,"Deciduous"," ","NARROWLEAF COTTONWOOD" 
"WUTP99-0694",2002,1,"C",09/28/2002,"1",".75-2",">30",1,"Deciduous"," ","NARROWLEAF COTTONWOOD" 
"WUTP99-0694",2002,1,"D",09/28/2002,"1",".75-2",">30",1,"Deciduous"," ","NARROWLEAF COTTONWOOD" 
"WUTP99-0694",2002,1,"E",09/28/2002,"1",".75-2",">30",2,"Deciduous"," ","NARROWLEAF COTTONWOOD" 
"WUTP99-0694",2002,1,"F",09/28/2002,"1",">2"," ",1,"Deciduous"," ","NARROWLEAF COTTONWOOD" 
"WUTP99-0694",2002,1,"G",09/28/2002,"1",".3-.75","5-15",3,"Coniferous"," ","UTAH JUNIPER" 
"WUTP99-0694",2002,1,"H",09/28/2002,"1"," "," ",1,"Deciduous"," ","NARROWLEAF COTTONWOOD" 
"WUTP99-0694",2002,1,"I",09/28/2002,"1",".75-2"," ",2,"Deciduous"," ","NARROWLEAF COTTONWOOD" 
"WUTP99-0694",2002,1,"J",09/28/2002,"1",".3-.75","15-30",2,"Deciduous"," ","RIVER BIRCH" 
"WUTP99-0694",2002,1,"K",09/28/2002,"1",".3-.75","15-30",1,"Deciduous"," ","RIVER BIRCH" 
"WUTP99-0695",2002,1,"A",10/01/2002,"1"," ","5-15",36,"Coniferous"," ","UTAH JUNIPER" 
"WUTP99-0695",2002,1,"B",10/01/2002,"1",".3-.75","5-15",30,"Coniferous"," ","UTAH JUNIPER" 
"WUTP99-0695",2002,1,"C",10/01/2002,"1",".1-.3","5-15",29,"Coniferous"," ","UTAH JUNIPER" 
"WUTP99-0695",2002,1,"D",10/01/2002,"1",".1-.3","5-15",40,"Coniferous"," ","UTAH JUNIPER" 
"WUTP99-0695",2002,1,"E",10/01/2002,"1",".3-.75","5-15",40,"Coniferous"," ","UTAH JUNIPER" 
"WUTP99-0695",2002,1,"F",10/01/2002,"1",".3-.75","5-15",40,"Coniferous"," ","UTAH JUNIPER" 
"WUTP99-0695",2002,1,"G",10/01/2002,"1",".3-.75","5-15",30,"Coniferous"," ","UTAH JUNIPER" 
"WUTP99-0695",2002,1,"H",10/01/2002,"1",".3-.75","5-15",40,"Coniferous"," ","UTAH JUNIPER" 
"WUTP99-0695",2002,1,"I",10/01/2002,"1",".3-.75","5-15",20,"Coniferous"," ","UTAH JUNIPER" 
"WUTP99-0695",2002,1,"J",10/01/2002,"1",".1-.3","5-15",12,"Deciduous"," ","RIVER BIRCH" 
"WUTP99-0695",2002,1,"K",10/01/2002,"1",".3-.75","15-30",10,"Deciduous"," ","RIVER BIRCH" 
"WUTP99-0696",2002,1,"A",09/12/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0696",2002,1,"B",09/12/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0696",2002,1,"C",09/12/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0696",2002,1,"D",09/12/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0696",2002,1,"E",09/12/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0696",2002,1,"F",09/12/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0696",2002,1,"G",09/12/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0696",2002,1,"H",09/12/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0696",2002,1,"I",09/12/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0696",2002,1,"J",09/12/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0696",2002,1,"K",09/12/2002,"1"," "," ", ," ","X"," " 
"WUTP99-0698",2002,1,"A",10/08/2002,"1",">2",">30",2,"Deciduous"," ","FREEMONT COTTONWOOD" 
"WUTP99-0698",2002,1,"B",10/08/2002,"1",">2",">30",1,"Deciduous"," ","NARROWLEAF COTTONWOOD" 
"WUTP99-0698",2002,1,"C",10/08/2002,"1",">2",">30",1,"Deciduous"," ","NARROWLEAF COTTONWOOD" 
"WUTP99-0698",2002,1,"D",10/08/2002,"1",".3-.75","5-15",10,"Coniferous"," ","UTAH JUNIPER" 
"WUTP99-0698",2002,1,"E",10/08/2002,"1",".75-2",">30",2,"Deciduous"," ","ASH" 
"WUTP99-0698",2002,1,"F",10/08/2002,"1",".75-2",">30",1,"Deciduous"," ","ASH" 
"WUTP99-0698",2002,1,"G",10/08/2002,"1",">2",">30",1,"Deciduous"," ","NARROWLEAF COTTONWOOD" 
"WUTP99-0698",2002,1,"H",10/08/2002,"1",">2",">30",2,"Deciduous"," ","FREEMONT COTTONWOOD" 
"WUTP99-0698",2002,1,"I",10/08/2002,"1",".75-2",">30",1,"Deciduous"," ","ASH" 
"WUTP99-0698",2002,1,"J",10/08/2002,"1",".3-.75","5-15",12,"Coniferous"," ","UTAH JUNIPER" 
"WUTP99-0698",2002,1,"K",10/08/2002,"1",".3-.75",">30",4,"Deciduous"," ","ASH" 
"WUTP99-0721",2003,1,"A",10/20/2003,"1",".3-.75",">30",10,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0721",2003,1,"B",10/20/2003,"1",".3-.75",">30",15,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0721",2003,1,"C",10/20/2003,"1",".3-.75",">30",20,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0721",2003,1,"D",10/20/2003,"1",".3-.75",">30",15,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0721",2003,1,"E",10/20/2003,"1",".3-.75",">30",30,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0721",2003,1,"F",10/20/2003,"1",".3-.75",">30",30,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0721",2003,1,"G",10/20/2003,"1",".3-.75",">30",40,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0721",2003,1,"H",10/20/2003,"1",".3-.75",">30",30,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0721",2003,1,"I",10/20/2003,"1",".3-.75",">30",20,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0721",2003,1,"J",10/20/2003,"1",".3-.75",">30",15,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0721",2003,1,"K",10/20/2003,"1",".3-.75",">30",20,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0723",2003,1,"A",09/26/2003,"1",".3-.75",">30",3,"Coniferous"," ","FIR" 
"WUTP99-0723",2003,1,"B",09/26/2003,"1",".3-.75",">30",3,"Coniferous"," ","FIR" 
"WUTP99-0723",2003,1,"C",09/26/2003,"1",".3-.75",">30",5,"Coniferous"," ","FIR" 
"WUTP99-0723",2003,1,"D",09/26/2003,"1",".3-.75",">30",5,"Coniferous"," ","FIR" 
"WUTP99-0723",2003,1,"E",09/26/2003,"1",".3-.75",">30",15,"Coniferous"," ","FIR" 
"WUTP99-0723",2003,1,"F",09/26/2003,"1"," "," ",5,"Coniferous"," ","FIR" 
"WUTP99-0723",2003,1,"G",09/26/2003,"1",".3-.75",">30",3,"Coniferous"," ","FIR" 
"WUTP99-0723",2003,1,"H",09/26/2003,"1",".3-.75",">30",8,"Coniferous"," ","FIR" 
"WUTP99-0723",2003,1,"I",09/26/2003,"1",".3-.75",">30",2,"Coniferous"," ","WESTERN RED CEDAR" 
"WUTP99-0723",2003,1,"J",09/26/2003,"1",".3-.75",">30",12,"Coniferous"," ","FIR" 
"WUTP99-0723",2003,1,"K",09/26/2003,"1",".3-.75",">30",8,"Coniferous"," ","FIR" 
"WUTP99-0725",2003,1,"A",05/02/2003,"1",">2",">30",6,"Coniferous"," ","COLORADO BLUE SPRUCE" 
"WUTP99-0725",2003,1,"B",05/02/2003,"1",">2",">30",10,"Coniferous"," ","PONDEROSA PINE" 
"WUTP99-0725",2003,1,"C",05/02/2003,"1",">2",">30",4,"Coniferous"," ","PONDEROSA PINE" 
"WUTP99-0725",2003,1,"D",05/02/2003,"1",">2",">30",4,"Coniferous"," ","PONDEROSA PINE" 
"WUTP99-0725",2003,1,"E",05/02/2003,"1",">2",">30",5,"Coniferous"," ","COLORADO BLUE SPRUCE" 
"WUTP99-0725",2003,1,"F",05/02/2003,"1",">2",">30",4,"Coniferous"," ","ENGELMANN SPRUCE" 
"WUTP99-0725",2003,1,"G",05/02/2003,"1",">2",">30",2,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0725",2003,1,"H",05/02/2003,"1",">2",">30",2,"Coniferous"," ","DOUGLAS FIR" 
"WUTP99-0725",2003,1,"I",05/02/2003,"1",">2",">30",8,"Coniferous"," ","PONDEROSA PINE" 
"WUTP99-0725",2003,1,"J",05/02/2003,"1",">2",">30",6,"Coniferous"," ","PONDEROSA PINE" 
"WUTP99-0725",2003,1,"K",05/02/2003,"1",">2",">30",10,"Coniferous"," ","PONDEROSA PINE" 
"WUTP99-0728",2003,1,"A",10/02/2003,"1",">2",">30",4,"Coniferous"," ","SPRUCE" 
"WUTP99-0728",2003,1,"B",10/02/2003,"1",">2",">30",2,"Coniferous"," ","SPRUCE" 
"WUTP99-0728",2003,1,"C",10/02/2003,"1",">2",">30",4,"Coniferous"," ","PONDEROSA PINE" 
"WUTP99-0728",2003,1,"D",10/02/2003,"1",">2",">30",4,"Coniferous"," ","PONDEROSA PINE" 
"WUTP99-0728",2003,1,"E",10/02/2003,"1",">2",">30",2,"Coniferous"," ","PONDEROSA PINE" 
"WUTP99-0728",2003,1,"F",10/02/2003,"1",">2",">30",3,"Coniferous"," ","PONDEROSA PINE" 
"WUTP99-0728",2003,1,"G",10/02/2003,"1",">2",">30",2,"Coniferous"," ","PONDEROSA PINE" 
"WUTP99-0728",2003,1,"H",10/02/2003,"1",">2",">30",4,"Coniferous"," ","PONDEROSA PINE" 
"WUTP99-0728",2003,1,"I",10/02/2003,"1",">2",">30",1,"Coniferous"," ","PONDEROSA PINE" 
"WUTP99-0728",2003,1,"J",10/02/2003,"1",">2",">30",2,"Coniferous"," ","PONDEROSA PINE" 
"WUTP99-0728",2003,1,"K",10/02/2003,"1",">2",">30",6,"Coniferous"," ","PONDEROSA PINE" 
"WUTP99-0731",2003,1,"A",10/05/2003,"1",".3-.75",">30",4,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0731",2003,1,"B",10/05/2003,"1",".3-.75",">30",6,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0731",2003,1,"C",10/05/2003,"1",".3-.75",">30",8,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0731",2003,1,"D",10/05/2003,"1",".3-.75",">30",4,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0731",2003,1,"E",10/05/2003,"1",".3-.75"," ",8,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0731",2003,1,"F",10/05/2003,"1",".3-.75",">30",6,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0731",2003,1,"G",10/05/2003,"1",".3-.75",">30",8,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0731",2003,1,"H",10/05/2003,"1",".3-.75",">30",4,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0731",2003,1,"I",10/05/2003,"1",".3-.75",">30",10,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0731",2003,1,"J",10/05/2003,"1",".3-.75",">30",8,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0731",2003,1,"K",10/05/2003,"1",".3-.75",">30",8,"Deciduous"," ","QUAKING ASPEN" 
"WUTP99-0732",2003,1,"A",09/16/2003,"1",".3-.75","15-30",1,"Deciduous"," ","RIVER BIRCH" 
"WUTP99-0732",2003,1,"B",09/16/2003,"1",".3-.75","15-30",1,"Deciduous"," ","RIVER BIRCH" 
"WUTP99-0732",2003,1,"C",09/16/2003,"1",".75-2","15-30",3,"Coniferous"," ","SINGLELEAF PINYON" 
"WUTP99-0732",2003,1,"D",09/16/2003,"1",".3-.75","15-30",2,"Deciduous"," ","RIVER BIRCH" 
"WUTP99-0732",2003,1,"E",09/16/2003,"1",".75-2","15-30",3,"Coniferous"," ","UTAH JUNIPER" 
"WUTP99-0732",2003,1,"F",09/16/2003,"1",".3-.75","15-30",2,"Deciduous"," ","RIVER BIRCH" 
"WUTP99-0732",2003,1,"G",09/16/2003,"1",".75-2","15-30",8,"Coniferous"," ","SINGLELEAF PINYON" 
"WUTP99-0732",2003,1,"H",09/16/2003,"1",".3-.75","15-30",4,"Coniferous"," ","UTAH JUNIPER" 
"WUTP99-0732",2003,1,"I",09/16/2003,"1",".3-.75","15-30",0,"Deciduous"," ","RIVER BIRCH" 
"WUTP99-0732",2003,1,"J",09/16/2003,"1",".3-.75","15-30",0,"Deciduous"," ","RIVER BIRCH" 
"WUTP99-0732",2003,1,"K",09/16/2003,"1",".3-.75","15-30",0,"Deciduous"," ","RIVER BIRCH" 
"WUTP99-0733",2003,1,"A",10/17/2003,"1",".75-2",">30",3,"Coniferous"," ","COLORADO BLUE SPRUCE" 
"WUTP99-0733",2003,1,"B",10/17/2003,"1",">2",">30",1,"Coniferous"," ","COLORADO BLUE SPRUCE" 
"WUTP99-0733",2003,1,"C",10/17/2003,"1"," "," ",2,"Coniferous"," ","COLORADO BLUE SPRUCE" 
"WUTP99-0733",2003,1,"D",10/17/2003,"1",">2",">30",2,"Coniferous"," ","COLORADO BLUE SPRUCE" 
"WUTP99-0733",2003,1,"E",10/17/2003,"1",">2",">30",6,"Coniferous"," ","COLORADO BLUE SPRUCE" 
"WUTP99-0733",2003,1,"F",10/17/2003,"1",".75-2",">30",4,"Coniferous"," ","DOUGLAS FIR" 
"WUTP99-0733",2003,1,"G",10/17/2003,"1",".75-2",">30",2,"Coniferous"," ","COLORADO BLUE SPRUCE" 
"WUTP99-0733",2003,1,"H",10/17/2003,"1",".75-2",">30",1,"Coniferous"," ","COLORADO BLUE SPRUCE" 
"WUTP99-0733",2003,1,"I",10/17/2003,"1",".75-2",">30",1,"Coniferous"," ","COLORADO BLUE SPRUCE" 
"WUTP99-0733",2003,1,"J",10/17/2003,"1",">2",">30",2,"Coniferous"," ","COLORADO BLUE SPRUCE" 
"WUTP99-0733",2003,1,"K",10/17/2003,"1",">2",">30",1,"Coniferous"," ","COLORADO BLUE SPRUCE" 
"WUTP99-0734",2004,1,"A",08/23/2004,"8",".3-.75","15-30",30,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0734",2004,1,"B",08/23/2004,"8",".1-.3","<5",0,"Deciduous"," ","RUSSIAN OLIVE" 
"WUTP99-0734",2004,1,"C",08/23/2004,"8",".3-.75","15-30",25,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0734",2004,1,"D",08/23/2004,"8",".1-.3","5-15",5,"Deciduous"," ","RUSSIAN OLIVE" 
"WUTP99-0734",2004,1,"E",08/23/2004,"8",".1-.3"," ",1,"Deciduous"," ","RUSSIAN OLIVE" 
"WUTP99-0734",2004,1,"F",08/23/2004,"8",".1-.3"," ",3,"Deciduous"," ","RUSSIAN OLIVE" 
"WUTP99-0734",2004,1,"G",08/23/2004,"8",".1-.3","<5",3,"Deciduous"," ","RUSSIAN OLIVE" 
"WUTP99-0734",2004,1,"H",08/23/2004,"8",".3-.75"," ",10,"Deciduous"," ","COTTONWOOD" 
"WUTP99-0734",2004,1,"I",08/23/2004,"8",".3-.75","5-15",5,"Deciduous"," ","RUSSIAN OLIVE" 
"WUTP99-0734",2004,1,"J",08/23/2004,"8",".1-.3","<5",0,"Deciduous"," ","RUSSIAN OLIVE" 
"WUTP99-0734",2004,1,"K",08/23/2004,"8",".1-.3","<5",3,"Deciduous"," ","RUSSIAN OLIVE" 
"WUTP99-0735",2003,1,"A",09/10/2003,"1",".3-.75","5-15",10,"Deciduous"," ","FREMONT COTTONWOOD" 
"WUTP99-0735",2003,1,"B",09/10/2003,"1",".3-.75","15-30",8,"Deciduous"," ","FREMONT COTTONWOOD" 
