locationID,eventDate,eventID,fieldNotes,samplingProtocol,verbatimD,beaverImpactFlow,year
9269,2020-07-12,16470,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,RA-TR-81250_2020-07-13,None,2020
9270,2020-07-26,16471,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,RA-TR-94923_2020-07-27,None,2020
9271,2020-09-05,16472,,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,RA-TR-98957_2020-09-06,Minor,2020
2574,2021-06-24,13830,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BS-LS-1016_2021-06-24,None,2021
2578,2021-06-23,13834,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BS-LS-1028_2021-06-23,None,2021
2588,2021-06-17,13844,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BS-LS-1072_2021-06-17,None,2021
2589,2021-07-14,13845,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BS-LS-1085_2021-07-14,None,2021
2590,2021-07-19,13846,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BS-LS-1094_2021-07-19,None,2021
2593,2021-06-15,13849,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BS-RV-1032_2021-06-15,Minor,2021
2594,2021-06-19,13850,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BS-RV-1042_2021-06-19,None,2021
2597,2021-07-16,13853,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BS-RV-1117_2021-07-16,Major,2021
2603,2021-06-22,13859,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BS-SS-1048_2021-06-22,None,2021
2607,2021-06-16,13863,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BS-SS-1060_2021-06-16,None,2021
2608,2021-06-18,13864,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BS-SS-1064_2021-06-18,None,2021
2609,2021-07-13,13865,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BS-SS-1068_2021-07-13,None,2021
2611,2021-06-21,13867,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BS-SS-1074_2021-06-21,None,2021
2613,2021-07-15,13869,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BS-SS-1082_2021-07-15,None,2021
2615,2021-07-18,13871,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BS-SS-1092_2021-07-18,None,2021
2618,2021-07-17,13874,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BS-SS-1100_2021-07-17,None,2021
3042,2021-07-29,13998,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,CBN-LS-1007_2021-07-29,None,2021
3044,2021-08-02,14000,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,CBN-RV-1005_2021-08-02,None,2021
3045,2021-07-31,14001,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,CBN-RV-1009_2021-07-31,None,2021
3046,2021-07-30,14002,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,CBN-RV-1010_2021-07-30,None,2021
3047,2021-07-30,14003,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,CBN-SS-1000_2021-07-30,None,2021
3049,2021-07-31,14005,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,CBN-SS-1008_2021-07-31,None,2021
3050,2021-08-02,14006,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,CBN-SS-1011_2021-08-02,None,2021
3051,2021-08-03,14007,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,CBN-SS-1012_2021-08-03,None,2021
3053,2021-08-03,14009,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,CBN-SS-1017_2021-08-03,None,2021
3054,2021-08-03,14010,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,CBN-SS-1019_2021-08-03,None,2021
3063,2021-08-05,14019,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,CBS-SS-1010_2021-08-05,None,2021
3064,2021-08-05,14020,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,CBS-SS-1015_2021-08-05,None,2021
3392,2021-08-29,14321,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,CY-TR-1467_2021-08-29,None,2021
3395,2021-08-28,14325,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,CY-TR-20319_2021-08-28,None,2021
3396,2021-08-28,14326,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,CY-TR-28952_2021-08-28,None,2021
3397,2021-08-27,14327,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,CY-TR-3831_2021-08-27,None,2021
9138,2021-06-27,16281,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,PU-LS-1018_2021-06-27,None,2021
9139,2021-07-03,16282,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,PU-LS-1027_2021-07-03,None,2021
9140,2021-07-05,16283,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,PU-LS-1035_2021-07-05,None,2021
9141,2021-06-29,16284,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,PU-LS-1052_2021-06-29,None,2021
9142,2021-07-04,16285,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,PU-RV-1050_2021-07-04,Minor,2021
9143,2021-06-28,16286,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,PU-RV-1056_2021-06-28,None,2021
9144,2021-07-02,16287,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,PU-SS-1002_2021-07-02,None,2021
9145,2021-07-01,16288,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,PU-SS-1008_2021-07-01,None,2021
9146,2021-06-29,16289,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,PU-SS-1020_2021-06-29,None,2021
3409,2021-08-18,14328,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,DKH-LS-1000_2021-08-18,None,2021
3410,2021-08-13,14329,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,DKH-LS-1008_2021-08-13,None,2021
3411,2021-08-11,14330,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,DKH-LS-1010_2021-08-11,None,2021
3412,2021-08-11,14331,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,DKH-SS-1002_2021-08-11,None,2021
3416,2021-08-19,14335,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,DKH-TR-1003_2021-08-19,None,2021
3417,2021-08-13,14336,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,DKH-TR-1067_2021-08-13,None,2021
3423,2021-08-15,14342,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,DKH-TR-1336_2021-08-15,None,2021
3425,2021-08-17,14344,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,DKH-TR-1415_2021-08-17,None,2021
3426,2021-08-14,14345,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,DN-TR-10936_2021-08-14,None,2021
2346002,2021-06-13,13640,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,AA-STR-0005_2021-06-13,None,2021
3427,2021-06-12,14346,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,EI-TR-44589_2021-06-12,None,2021
3428,2021-06-15,14347,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,EI-TR-78072_2021-06-15,None,2021
3429,2021-07-29,14348,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,EI-TR-92751_2021-07-29,None,2021
9892,2021-05-03,17069,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-LS-1004_2021-05-03,None,2021
9893,2021-05-01,17070,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-LS-1005_2021-05-01,None,2021
9894,2021-05-14,17071,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-LS-1006_2021-05-14,None,2021
9895,2021-05-27,17072,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-LS-1008_2021-04-27,None,2021
9896,2021-04-30,17073,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-LS-1012_2021-04-30,None,2021
9897,2021-05-02,17074,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-LS-1013_2021-05-02,None,2021
9898,2021-05-18,17075,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-LS-1015_2021-05-18,None,2021
9899,2021-05-03,17076,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-LS-1016_2021-05-03,None,2021
9900,2021-04-29,17077,Partial Flow/Stagnant Pools,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-LS-1017_2021-04-29,None,2021
9901,2021-05-04,17078,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-LS-1024_2021-05-04,None,2021
9902,2021-05-05,17079,Partial Flow/Stagnant Pools,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-LS-1025_2021-05-04,None,2021
9903,2021-05-16,17080,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-LS-1028_2021-05-16,None,2021
9904,2021-05-01,17081,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-LS-1053_2021-05-01,Minor,2021
9905,2021-04-27,17082,Partial Flow/Stagnant Pools,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-RV-1014_2021-04-27,None,2021
9906,2021-04-30,17083,Partial Flow/Stagnant Pools,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-SS-1001_2021-04-30,None,2021
9907,2021-05-15,17084,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-SS-1010_2021-05-15,None,2021
9908,2021-05-17,17085,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-SS-1026_2021-05-17,None,2021
9909,2021-05-15,17086,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-TR-22395_2021-05-15,None,2021
9910,2021-05-26,17087,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-TR-25666_2021-04-26,None,2021
9911,2021-05-02,17088,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-TR-2604_2021-05-02,Major,2021
9912,2021-05-14,17089,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-TR-26733_2021-05-14,None,2021
9913,2021-05-13,17090,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-TR-28722_2021-05-13,None,2021
9914,2021-05-16,17091,Partial Flow/Stagnant Pools,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-TR-29978_2021-05-16,None,2021
9915,2021-05-13,17092,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TUC-TR-33428_2021-05-13,None,2021
2519,2021-07-12,13775,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BI-TR-11026_2021-07-12,None,2021
2520,2021-07-13,13776,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BI-TR-12216_2021-07-13,None,2021
2521,2021-07-24,13777,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BI-TR-17508_2021-07-24,None,2021
2522,2021-07-14,13778,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BI-TR-19385_2021-07-14,None,2021
2523,2021-07-23,13779,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BI-TR-20393_2021-07-23,None,2021
2524,2021-07-22,13780,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BI-TR-22430_2021-07-22,None,2021
2525,2021-07-27,13781,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BI-TR-25702_2021-07-27,None,2021
2526,2021-07-26,13782,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BI-TR-30649_2021-07-26,None,2021
2527,2021-07-11,13783,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BI-TR-30772_2021-07-11,None,2021
2673,2021-05-21,13929,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BW-TR-12717_2021-05-21,None,2021
2674,2021-06-25,13930,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BW-TR-13754_2021-06-25,None,2021
2675,2021-06-24,13931,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BW-TR-25781_2021-06-24,None,2021
2676,2021-06-12,13932,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BW-TR-30307_2021-06-12,None,2021
2677,2021-06-14,13933,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BW-TR-43754_2021-06-14,None,2021
2678,2021-06-10,13934,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BW-TR-6901_2021-06-10,None,2021
2679,2021-05-20,13935,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BW-TR-91922_2021-05-20,None,2021
2680,2021-05-24,13936,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,BW-TR-95869_2021-05-24,None,2021
9130,2021-06-27,16273,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,PS-TR-21427_2021-06-27,None,2021
9131,2021-06-28,16274,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,PS-TR-42711_2021-06-28,None,2021
9328,2021-07-10,16537,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,RI-TR-38724_2021-07-10,None,2021
9329,2021-06-15,16538,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,RI-TR-41071_2021-06-15,None,2021
9330,2021-07-09,16539,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,RI-TR-42725_2021-07-09,None,2021
3081,2021-08-08,14038,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,CC-TR-34202_2021-08-08,None,2021
3083,2021-08-07,14041,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,CC-TR-48445_2021-08-07,None,2021
3084,2021-08-06,14042,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,CC-TR-53966_2021-08-06,None,2021
3090,2021-08-05,14048,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,CC-TR-9307_2021-08-05,None,2021
3433002,2021-07-11,14354,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,EL-LS-8129_2021-07-11,None,2021
3437003,2021-08-19,14360,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,EL-LS-8134_2021-08-19,None,2021
3444,2021-05-22,14370,Partial Flow/Stagnant Pools,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,EL-SS-8128_2021-05-22,None,2021
3445002,2021-07-13,14372,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,EL-SS-8132_2021-07-13,None,2021
5090002,2021-05-24,14690,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,HC-SS-8454_2021-05-24,None,2021
5091002,2021-06-13,14692,Partial Flow/Stagnant Pools,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,HC-SS-8456_2021-06-13,None,2021
5095002,2021-07-24,14698,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,HC-SS-8480_2021-07-24,None,2021
9648002,2021-07-23,16807,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,SU-LS-8323_2021-07-23,None,2021
9649,2021-07-22,16808,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,SU-LS-8324_2021-07-22,Major,2021
9651,2021-06-10,16810,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,SU-LS-8326_2021-06-10,None,2021
9661002,2021-06-12,16823,Partial Flow/Stagnant Pools,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,SU-SS-8318_2021-06-12,None,2021
9662002,2021-06-24,16825,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,SU-SS-8322_2021-06-24,None,2021
9666,2021-06-25,16830,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,SU-SS-8354_2021-06-25,None,2021
9667,2021-06-26,16831,Partial Flow/Stagnant Pools,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,SU-SS-8359_2021-06-26,None,2021
9668,2021-06-28,16832,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,SU-SS-8366_2021-06-28,None,2021
9829002,2021-07-12,16997,Partial Flow/Stagnant Pools,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TP-RV-8216_2021-07-12,Major,2021
9831002,2021-08-20,17000,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,TP-SS-8212_2021-08-20,None,2021
9994,2021-08-09,17121,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,UK-TR-10282_2021-08-09,None,2021
9995,2021-08-10,17122,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,UK-TR-10484_2021-08-10,None,2021
9996,2021-08-23,17123,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,UK-TR-11708_2021-08-23,None,2021
9997,2021-08-22,17124,,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,UK-TR-22906_2021-08-22,None,2021
5409002,2021-08-19,14906,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,KR-LS-11081_2021-08-19,Minor,2021
5413002,2021-07-22,14912,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,KR-SS-10233_2021-07-22,None,2021
5418,2021-08-22,14917,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,KR-SS-11785_2021-08-22,None,2021
5426,2021-07-23,14927,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,KR-TR-11486_2021-07-23,None,2021
5427,2021-07-08,14928,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,KR-TR-18380_2021-07-08,Major,2021
5566002,2021-08-09,15004,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,LS-LS-10041_2021-08-09,None,2021
5570,2021-08-23,15008,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,LS-RV-10697_2021-08-23,None,2021
5571002,2021-09-29,15010,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,LS-RV-10953_2021-09-22,None,2021
5574,2021-08-08,15013,Flow (Whole Reach),https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,LS-RV-12589_2021-08-08,None,2021
