"OBJECTID","Project","BLM_AdminState","District","FieldOffice","EvaluationID","PointID","StreamName","FieldEvalDate","SampledMidLatitude","SampledMidLongitude","BottomReachLatitude","BottomReachLongitude","TopReachLatitude","TopReachLongitude","ProtocolReachLength","ProtocolType","ProtocolVersion","FieldStatus","PointSelectionType","OriginalDesign","OriginalStratum","StreamOrder","DefaultBenchmarkGroup","PctOverheadCover","PctBankOverheadCover","VegComplexity","VegComplexityWoody","VegComplexityUnderstoryGround","PctNoxiousWoodySpecies","PctNativeWoodySpecies","PctNoxiousHerbSpecies","PctSedgeRushSpecies","PctEquisetumSpecies","InvasiveInvertSpecies","ObservedInvertRichness","ExpectedInvertRichness","OE_Macroinvertebrate","MMI_Macroinvertebrate","OE_MMI_ModelUsed","OE_MMI_ModelApplicability","MacroinvertebrateCount","TotalNitrogen","PredictedTotalNitrogen","TotalPhosphorous","PredictedTotalPhosphorous","SpecificConductance","PredictedSpecificConductance","pH","InstantTemp","AugTempAvg","TurbidityAvg","PoolCount","PctPools","PoolFreq","ResPoolDepthAvg","LgWoodInChanCount","LgWoodInChanFreq","LgWoodInChanVol","LgWoodAboveChanCount","LgWoodAboveChanFreq","LgWoodAboveChanVol","PctFinesLessThan2mm","PctFinesLessThan6mm","D16","D84","D50","GeometricMeanParticleDiam","PctPoolTailFinesLessThan2mm","PctPoolTailFinesLessThan6mm","PctBankCoveredMIM","PctBankStable","PctBankCoveredStableMIM","PctBankCoveredOld","PctBankCoveredStableOld","BankfullHeightAvg","BenchHeightAvg","ChannelIncision","FloodplainConnectivity","InstreamHabitatComplexity","BankAngleAvg","ThalwegDepthCV","ThalwegDepthAvg","PctDry","BankfullWidthAvg","WettedWidthAvg","EntrenchmentRiffle1","EntrenchmentRiffle2","PctSlope","Sinuosity","HumanInfluence","BeaverFlowMod","BeaverSigns","WaterWithdrawals","SideChannels","PhotoLink","CoreSubset","Supplementals","GreenlineVegComposition","EvaluationID_OLD","RecordID","GlobalID","created_user","created_date","last_edited_user","last_edited_date","geometry"
2976,"AZ_TucsonFO","AZ","GILA DISTRICT OFFICE","TUCSON FIELD OFFICE","TUC-LS-1053_2021-05-01","TUC-LS-1053","San Pedro River",2021-05-01,31.57406666,-110.14015352,31.57460288,-110.14143312,31.57318902,-110.13925043,304,"Wadeable","https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf","Full Reach","RandomGRTS","AZ_TucsonFO_Standard_2021",NA,4,"SouthernXericBasin_LargeWadeable",26.7,73.8,NA,NA,NA,0,NA,95,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.9,NA,8.6,22,23.22999954,53.23,4,60.53,13.2,0.55,103,33.882,2.958,3,0.987,0.329,85.7,86.7,2,2,2,3,NA,NA,67,71,64,NA,NA,1.49,1.93,-0.27,1.24,NA,NA,0.62,0.37,0,22.45,8.08,3,3,0.21,1.17,"Fire","Minor","Common","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AZ/TUC-LS-1053_2021-05-01/","No",NA,"No",NA,"TUC-LS-1053_2021-05-01","bda5d642-031b-4794-a37f-573fe0f65298","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-110.140153523334, 31.5740666581809)
2977,"AZ_TucsonFO","AZ","GILA DISTRICT OFFICE","TUCSON FIELD OFFICE","TUC-RV-1014_2021-04-27","TUC-RV-1014","San Pedro River",2021-04-27,31.86073132,-110.20889391,31.86129372,-110.21030132,31.8601749,-110.2074659,300,"Wadeable","https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf","Interrupted Flow","RandomGRTS","AZ_TucsonFO_Standard_2021",NA,7,"SouthernXericBasin_LargeWadeable",19,72.5,NA,NA,NA,32,NA,100,73,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,NA,7.86,19.4,23.34000015,3.31,NA,NA,NA,NA,4,1.333,0.07,0,0,0,79.4,91.4,1,3,2,2,NA,NA,95,95,95,NA,NA,2.16,2.2,-0.84,1.02,NA,NA,NA,0.09,44.7,22.64,3.09,3,3,0.16,1.02,"LandfillTrash, Recreation, RoadRailroadCulvert","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AZ/TUC-RV-1014_2021-04-27/","No",NA,"No",NA,"TUC-RV-1014_2021-04-27","6527f7eb-5265-4351-8e32-407d9d55380f","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-110.208893908964, 31.8607313238913)
2978,"AZ_TucsonFO","AZ","GILA DISTRICT OFFICE","TUCSON FIELD OFFICE","TUC-SS-1001_2021-04-30","TUC-SS-1001","Horsethief Spring",2021-04-30,31.55780129,-110.15795562,31.55779285,-110.1572716,31.55765377,-110.15859973,150,"Wadeable","https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf","Interrupted Flow","RandomGRTS","AZ_TucsonFO_Standard_2021",NA,2,"SouthernXericBasin_SmallWadeable",93.4,95.7,NA,NA,NA,0,NA,64,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572.1,NA,7.17,14.5,22.04000092,2.65,2,5.33,13.3,0.29,0,0,0,2,1.333,0.082,94.8,94.8,1,2,1,2,NA,NA,79,95,79,NA,NA,0.37,0.69,-0.38,1.84,NA,NA,NA,0.03,38.1,3.2,1.06,3,2.33,2.96,1.18,"None","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AZ/TUC-SS-1001_2021-04-30/","No",NA,"No",NA,"TUC-SS-1001_2021-04-30","8e2cd215-d557-47a6-86af-4443539eece9","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-110.157955622955, 31.5578012919491)
2979,"AZ_TucsonFO","AZ","GILA DISTRICT OFFICE","TUCSON FIELD OFFICE","TUC-SS-1010_2021-05-15","TUC-SS-1010","Mattie Canyon",2021-05-15,31.84703934,-110.5775642,31.84759082,-110.57780377,31.84660796,-110.57798766,150,"Wadeable","https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf","Full Reach","RandomGRTS","AZ_TucsonFO_Standard_2021",NA,2,"SouthernXericBasin_SmallWadeable",63.4,78.1,NA,NA,NA,9,NA,100,95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461.3,NA,7.59,20.5,22.57999992,7.28,1,2.36,7.1,0.3,86,57.333,6.118,3,2,0.482,95.7,96.7,1,1,1,1,NA,NA,88,100,88,NA,NA,0.53,0.53,-1,1,NA,NA,0.42,0.16,0,6.98,3.92,3,3,1.1,1.36,"Fire, LivestockHorseBurro","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AZ/TUC-SS-1010_2021-05-15/","No",NA,"No",NA,"TUC-SS-1010_2021-05-15","bf60a652-23ad-4a8b-9f6d-30c68395b741","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-110.577564197509, 31.8470393390222)
2980,"AZ_TucsonFO","AZ","GILA DISTRICT OFFICE","TUCSON FIELD OFFICE","TUC-SS-1026_2021-05-17","TUC-SS-1026","Mattie Canyon",2021-05-17,31.849169,-110.576026,31.84948026,-110.57716516,31.84948098,-110.57590617,150,"Wadeable","https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf","Full Reach","RandomGRTS","AZ_TucsonFO_Standard_2021",NA,2,"SouthernXericBasin_SmallWadeable",79,83.6,NA,NA,NA,NA,NA,100,100,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556.6,NA,7.79,14.8,22.57999992,1.33,6,30.39,40,0.59,116,77.333,10.581,55,36.667,26.908,85.5,86.4,1,2,1,2,NA,NA,55,95,55,NA,NA,0.54,0.57,-0.88,1.05,NA,NA,1.18,0.39,0,7.2,3.04,3,3,0.77,1.26,"Fire, LivestockHorseBurro","None","Absent","Absent","Present","https://gis.blm.doi.net/attachments/AIM/Lotic/AZ/TUC-SS-1026_2021-05-17/","No",NA,"No",NA,"TUC-SS-1026_2021-05-17","6e06306d-8b61-4481-b007-7e34dd888f1f","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-110.576026000334, 31.8491690004065)
2981,"AZ_TucsonFO","AZ","GILA DISTRICT OFFICE","TUCSON FIELD OFFICE","TUC-TR-22395_2021-05-15","TUC-TR-22395","Cienega Creek",2021-05-15,31.85400767,-110.57689523,31.85461794,-110.5763093,31.85351443,-110.57758479,187,"Wadeable","https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf","Full Reach","Targeted",NA,NA,4,"SouthernXericBasin_LargeWadeable",77.5,82.6,NA,NA,NA,NA,NA,100,100,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493.1,NA,7.78,16.9,22.55999947,1.9,4,59.42,21.4,0.85,47,25.134,2.191,5,2.674,1.098,81.4,86.7,1,4,1,2,NA,NA,55,98,55,NA,NA,0.73,0.73,-1,1,NA,NA,0.7,0.46,0,13.22,2.67,3,3,0.21,1.09,"LivestockHorseBurro","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AZ/TUC-TR-22395_2021-05-15/","No",NA,"No",NA,"TUC-TR-22395_2021-05-15","9da73074-0294-4e1a-aef0-b4ad721ccd2d","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-110.576895230812, 31.8540076690799)
2982,"AZ_TucsonFO","AZ","GILA DISTRICT OFFICE","TUCSON FIELD OFFICE","TUC-TR-25666_2021-04-26","TUC-TR-25666","Babocomari River",2021-05-26,31.70004323,-110.22388044,31.70020222,-110.22286523,31.69984495,-110.22482613,200,"Wadeable","https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf","Full Reach","Targeted",NA,NA,4,"SouthernXericBasin_LargeWadeable",67.9,71.1,NA,NA,NA,NA,NA,100,23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632,NA,7.96,20.3,22.60000038,1.89,4,23.5,20,0.37,17,8.5,2.118,0,0,0,45,69.7,2,12,3,5,NA,NA,62,95,62,NA,NA,0.9,1,-0.68,1.11,NA,NA,0.79,0.15,0,10.4,3.69,2.73,1.97,0.9,1.05,"LandfillTrash, LivestockHorseBurro, RoadRailroadCulvert","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AZ/TUC-TR-25666_2021-04-26/","No",NA,"No",NA,"TUC-TR-25666_2021-04-26","a66f9b57-8434-4acd-9099-750c3301db76","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-110.223880442011, 31.7000432302729)
2983,"AZ_TucsonFO","AZ","GILA DISTRICT OFFICE","TUCSON FIELD OFFICE","TUC-TR-2604_2021-05-02","TUC-TR-2604","San Pedro River",2021-05-02,31.56896334,-110.14208264,31.56916384,-110.14204731,31.56661245,-110.14299655,304,"Wadeable","https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf","Full Reach","Targeted",NA,NA,4,"SouthernXericBasin_LargeWadeable",30.1,80.3,NA,NA,NA,NA,NA,100,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457.1,NA,8.23,22.2,23.05999947,70.3,2,40.79,6.6,0.62,32,10.526,1.116,1,0.329,0.026,70.8,72.9,1,34,2,4,NA,NA,81,83,81,NA,NA,1.47,1.74,-0.43,1.15,NA,NA,0.53,0.32,0,19,8.87,3,3,0.07,1.02,"LandfillTrash","Major","Common","Absent","Present","https://gis.blm.doi.net/attachments/AIM/Lotic/AZ/TUC-TR-2604_2021-05-02/","No",NA,"No",NA,"TUC-TR-2604_2021-05-02","564d7809-1c83-4545-b13e-86a7796ca5c3","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-110.142082644415, 31.5689633413297)
2984,"AZ_TucsonFO","AZ","GILA DISTRICT OFFICE","TUCSON FIELD OFFICE","TUC-TR-26733_2021-05-14","TUC-TR-26733","Cienega Creek",2021-05-14,31.88139017,-110.55919577,31.88145478,-110.55847339,31.88116586,-110.5599348,150,"Wadeable","https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf","Full Reach","Targeted",NA,NA,4,"SouthernXericBasin_SmallWadeable",79.3,75,NA,NA,NA,NA,NA,100,87,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592.2,NA,8.18,16,22.96999931,13.67,5,61.33,33.3,0.75,56,37.333,3.054,0,0,0,98.3,98.3,1,1,1,1,NA,NA,45,93,45,NA,NA,0.58,0.68,-0.7,1.08,NA,NA,0.8,0.46,0,9.91,4.54,3,2.69,1.19,1.06,"LivestockHorseBurro, RowCrops","None","Absent","Absent","Present","https://gis.blm.doi.net/attachments/AIM/Lotic/AZ/TUC-TR-26733_2021-05-14/","No",NA,"No",NA,"TUC-TR-26733_2021-05-14","4392af82-9d81-4157-9b6d-44025cbe2da8","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-110.559195767974, 31.8813901689258)
2985,"AZ_TucsonFO","AZ","GILA DISTRICT OFFICE","TUCSON FIELD OFFICE","TUC-TR-28722_2021-05-13","TUC-TR-28722","Cienega Creek",2021-05-13,31.7877255,-110.58775176,31.78776073,-110.58851331,31.78760968,-110.58738222,150,"Wadeable","https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf","Full Reach","Targeted",NA,NA,3,"SouthernXericBasin_SmallWadeable",97.9,93,NA,NA,NA,NA,NA,100,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483.7,NA,7.65,17.4,22.38999939,2.33,5,43.77,33.3,0.72,52,34.667,4.573,0,0,0,99.5,99.5,1,1,1,1,NA,NA,79,100,79,NA,NA,0.48,0.48,-1,1,NA,NA,0.86,0.69,0,6.78,2.44,3,3,0.49,1.39,"LivestockHorseBurro, PastureHayFence","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AZ/TUC-TR-28722_2021-05-13/","No",NA,"No",NA,"TUC-TR-28722_2021-05-13","514dc5f1-64e0-46a2-b181-d688b5ae44b7","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-110.587751754847, 31.7877255008096)
2986,"AZ_TucsonFO","AZ","GILA DISTRICT OFFICE","TUCSON FIELD OFFICE","TUC-TR-29978_2021-05-16","TUC-TR-29978","O'Donnell Creek",2021-05-16,31.57444664,-110.51759286,31.57401066,-110.51704249,31.57497042,-110.51785527,150,"Wadeable","https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf","Interrupted Flow","Targeted",NA,NA,3,"SouthernXericBasin_SmallWadeable",17.2,58.6,NA,NA,NA,NA,NA,100,41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663,NA,7.57,13.9,21.29999924,1.85,NA,NA,NA,NA,2,1.333,0.082,2,1.333,0.428,90,90,1,1,1,2,NA,NA,90,100,90,NA,NA,0.88,0.93,-0.82,1.04,NA,NA,NA,0.1,57.8,6.38,0.94,3,2.54,0.8,1.14,"Fire, HydrologicAlterations, Recreation","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AZ/TUC-TR-29978_2021-05-16/","No",NA,"No",NA,"TUC-TR-29978_2021-05-16","fff75d2c-86cb-4cc3-a298-a32addafa3b7","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-110.51759285859, 31.5744466373956)
2987,"AZ_TucsonFO","AZ","GILA DISTRICT OFFICE","TUCSON FIELD OFFICE","TUC-TR-33428_2021-05-13","TUC-TR-33428","Empire Gulch",2021-05-13,31.78826414,-110.63751849,31.78824463,-110.63672466,31.78793686,-110.6382415,172,"Wadeable","https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf","Full Reach","Targeted",NA,NA,2,"SouthernXericBasin_LargeWadeable",90,85.8,NA,NA,NA,NA,NA,100,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622,NA,7.42,15.6,21.84000015,0.63,3,45.17,17.4,0.69,112,65.116,5.433,0,0,0,96.2,98.1,1,2,1,1,NA,NA,86,98,86,NA,NA,0.53,0.73,-0.53,1.2,NA,NA,0.78,0.32,0,14.68,3.32,3,2.73,0.7,1.17,"Fire, LivestockHorseBurro, Recreation, RoadRailroadCulvert","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/AZ/TUC-TR-33428_2021-05-13/","No",NA,"No",NA,"TUC-TR-33428_2021-05-13","210e0dbe-a886-4628-829e-8e6396d71788","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-110.637518486877, 31.7882641426246)
2988,"CA_BishopFO","CA","Central California District","Bishop Field Office","BI-TR-11026_2021-07-12","BI-TR-11026","Tuttle",2021-07-12,36.56331825,-118.14446684,36.56348641,-118.14380265,36.56331449,-118.1452139,150,"Wadeable","https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf","Full Reach","Targeted",NA,NA,2,"SouthernXericBasin_SmallWadeable",91.6,93.3,NA,NA,NA,0,100,0,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.7,NA,7.39,13.7,19.69000053,NA,8,21.55,53.3,0.32,1,0.667,0.053,3,2,0.296,25.7,29,2,4098,28,39,NA,NA,60,100,60,NA,NA,0.27,0.32,-0.83,1.08,NA,NA,NA,NA,NA,1.35,1,2.57,2.47,6.44,1.18,"Buildings, Fire, LandfillTrash, LivestockHorseBurro, PowerlinePipeline, RoadRailroadCulvert","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/CA/BI-TR-11026_2021-07-12/","No",NA,"No",NA,"BI-TR-11026_2021-07-12","84f57233-e4c2-450f-8c4a-3cf3cc514611","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-118.144466844889, 36.5633182481873)
2989,"CA_BishopFO","CA","Central California District","Bishop Field Office","BI-TR-12216_2021-07-13","BI-TR-12216","Diaz",2021-07-13,36.55843726,-118.12850487,36.55860945,-118.12775572,36.55814281,-118.12913298,150,"Wadeable","https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf","Full Reach","Targeted",NA,NA,1,"SouthernXericBasin_SmallWadeable",42.4,53.1,NA,NA,NA,0,50,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2,NA,7.45,17.6,19.35000038,NA,6,5.72,40,0.14,0,0,0,0,0,0,52.5,65,1,21,2,7,NA,NA,67,83,67,NA,NA,0.15,0.18,-0.88,1.12,NA,NA,NA,NA,NA,1.91,0.46,3,3,5.86,1.12,"Buildings, Fire, LandfillTrash, PastureHayFence, PowerlinePipeline, RoadRailroadCulvert","None","Absent","Absent","Present","https://gis.blm.doi.net/attachments/AIM/Lotic/CA/BI-TR-12216_2021-07-13/","No",NA,"No",NA,"BI-TR-12216_2021-07-13","cb14ffd6-9bc4-4597-8982-5fddd44d3e9a","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-118.128504868683, 36.558437259746)
2990,"CA_BishopFO","CA","Central California District","Bishop Field Office","BI-TR-17508_2021-07-24","BI-TR-17508","Diaz",2021-07-24,36.54932314,-118.14400332,36.54982184,-118.14364635,36.54876028,-118.14412105,150,"Wadeable","https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf","Partial Reach","Targeted",NA,NA,1,"SouthernXericBasin_SmallWadeable",51.7,75.6,NA,NA,NA,0,50,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.5,NA,7.07,15,18.02000046,NA,4,7.05,26.7,0.14,5,3.333,1.047,9,6,2.109,43.9,49.3,2,57,7,10,NA,NA,39,100,39,NA,NA,0.26,0.31,-0.81,1.15,NA,NA,NA,NA,NA,2.63,0.61,2.44,3,6.93,NA,"Buildings, HydrologicAlterations, LandfillTrash, LivestockHorseBurro, PastureHayFence, RoadRailroadCulvert","None","Absent","Absent","Present","https://gis.blm.doi.net/attachments/AIM/Lotic/CA/BI-TR-17508_2021-07-24/","No",NA,"No",NA,"BI-TR-17508_2021-07-24","a5768f71-32c9-4e74-9809-bdfacf8b176a","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-118.14400332038, 36.5493231397761)
2991,"CA_BishopFO","CA","Central California District","Bishop Field Office","BI-TR-19385_2021-07-14","BI-TR-19385","Lone Pine",2021-07-14,36.60096645,-118.08305158,36.60117854,-118.08230885,36.60096779,-118.08387021,150,"Wadeable","https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf","Full Reach","Targeted",NA,NA,3,"SouthernXericBasin_SmallWadeable",44.4,65.5,NA,NA,NA,14,91,0,77,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,7.51,19.7,21.63999939,NA,11,35.37,73.3,0.36,0,0,0,0,0,0,31.9,35.2,2,4098,60,95,NA,NA,88,98,86,NA,NA,0.25,0.3,-0.81,1.07,NA,NA,NA,NA,NA,3.08,2.7,1.92,2.2,5.22,1.06,"HydrologicAlterations, LandfillTrash, PowerlinePipeline, Recreation, RoadRailroadCulvert","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/CA/BI-TR-19385_2021-07-14/","No",NA,"No",NA,"BI-TR-19385_2021-07-14","2ffe0d1d-a45a-4250-96f0-70f3fbcc0332","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-118.083051581319, 36.6009664491574)
2992,"CA_BishopFO","CA","Central California District","Bishop Field Office","BI-TR-20393_2021-07-23","BI-TR-20393","Lone Pine",2021-07-23,36.59470585,-118.10236279,36.59485749,-118.10156915,36.59432996,-118.1029717,150,"Wadeable","https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf","Full Reach","Targeted",NA,NA,3,"SouthernXericBasin_SmallWadeable",80.7,94.1,NA,NA,NA,0,100,5,68,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1,NA,7.82,16.9,21.20000076,NA,11,50.43,73.3,0.32,4,2.667,0.116,0,0,0,33.8,35.7,2,281,17,25,NA,NA,50,98,50,NA,NA,0.26,0.55,-0.4,1.44,NA,NA,NA,NA,NA,3.32,2.2,1.4,1.73,4.35,1.08,"Fire, LandfillTrash, LivestockHorseBurro, Recreation, RoadRailroadCulvert","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/CA/BI-TR-20393_2021-07-23/","No",NA,"No",NA,"BI-TR-20393_2021-07-23","344f5143-5a8f-450c-9d4f-d517906ce8e8","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-118.102362786957, 36.594705845225)
2993,"CA_BishopFO","CA","Central California District","Bishop Field Office","BI-TR-22430_2021-07-22","BI-TR-22430","Lone Pine",2021-07-22,36.59589461,-118.15301745,36.59560859,-118.15231653,36.59600642,-118.15377309,150,"Wadeable","https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf","Full Reach","Targeted",NA,NA,3,"SouthernXericBasin_SmallWadeable",24.3,66.3,NA,NA,NA,5,68,0,86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.3,NA,7.75,14.8,19.89999962,NA,11,39.7,73.3,0.28,0,0,0,0,0,0,21,24.3,2,329,48,43,NA,NA,86,95,86,NA,NA,0.29,0.34,-0.82,1.07,NA,NA,NA,NA,NA,3.61,2.8,1.42,2.27,4.27,1.09,"Buildings, Fire, InstreamRestoration, LandfillTrash, LivestockHorseBurro, PastureHayFence, PowerlinePipeline, Recreation, RoadRailroadCulvert, WallDikeRipRap","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/CA/BI-TR-22430_2021-07-22/","No",NA,"No",NA,"BI-TR-22430_2021-07-22","cefcbc04-6ce4-49de-9162-8a9afc90906d","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-118.153017447673, 36.5958946079716)
2994,"CA_BishopFO","CA","Central California District","Bishop Field Office","BI-TR-25702_2021-07-27","BI-TR-25702","Hogback",2021-07-27,36.6355994,-118.17437015,36.63618361,-118.17402533,36.63502573,-118.17453501,150,"Wadeable","https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf","Full Reach","Targeted",NA,NA,2,"SouthernXericBasin_SmallWadeable",79.4,90.4,NA,NA,NA,0,95,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.9,NA,NA,18.1,19.92000008,NA,10,13.53,66.7,0.14,0,0,0,0,0,0,32.9,37.6,2,56,12,13,NA,NA,64,100,64,NA,NA,0.35,0.47,-0.66,1.24,NA,NA,NA,NA,NA,1.59,0.9,2.3,3,5.42,1.1,"RoadRailroadCulvert","None","Absent","Absent","Absent","https://gis.blm.doi.net/attachments/AIM/Lotic/CA/BI-TR-25702_2021-07-27/","No",NA,"No",NA,"BI-TR-25702_2021-07-27","7b755df1-17ba-4140-8d30-791bdd5ce2f9","mrock@blm.gov_BLM_EGIS","1646781443104","mrock@blm.gov_BLM_EGIS","1646781443104",c(-118.174370154371, 36.6355994026272)
