"SITE_ID","YEAR","VISIT_NO","INDEX_SAMPTYPE","PHYLUM","CLASS","ORDER","FAMILY","GENUS","ABUND","DISTINCT","HABIT","PTV","FLAG_PTV","FFG" 
"WWAP99-0538",2003,1,"REACHWIDE","ANNELIDA","OLIGOCHAETA","NA","NA","NA",17,"Y","BU",6," ","CG" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","NA","NA","NA",2,"N"," ",8," ","PR" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","LEBERTIIDAE","NA",1,"Y"," ",8," ","PR" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","PROTZIIDAE","NA",9,"Y"," ",8," ","PR" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","HETERLIMNIUS",86,"Y","CN",4," ","CG" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","LARA",3,"Y","CN",4," "," " 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","NA",17,"N","CN",4.3," ","CG" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CERATOPOGONIDAE","NA",3,"Y","SP",6," ","PR" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","BRILLIA",17,"Y","BU",4.6," ","SH" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CHAETOCLADIUS",3,"Y","SP",2.2," ","CG" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CORYNONEURA",1,"Y","SP",3.5," ","CG" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","EUKIEFFERIELLA",11,"Y","SP",6.3," ","CG" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","LIMNOPHYES",1,"Y","SP",1," ","CG" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","MICROPSECTRA",45,"Y","CB,CN,SP",6," ","CG" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","NA",10,"N","BU",6.2," ","CG,CF" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","ORTHOCLADIUS",23,"Y","SP",4.4," ","CG" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PAGASTIA",26,"Y","SP",8," ","CG" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PARACHAETOCLADIUS",3,"Y","SP",7.2," ","CG" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","POLYPEDILUM",1,"Y","CB,CN",5.5," ","SH" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","STEMPELLINELLA",13,"Y","CB,CN",2," ","CG" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","THIENEMANNIELLA",4,"Y","SP",4.4," ","CG" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","TVETENIA",16,"Y","SP",5," ","CG" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","EMPIDIDAE","CLINOCERA",1,"Y","CN",6," ","PR" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","EMPIDIDAE","NA",2,"N","SP",6.1," ","PR" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","TIPULIDAE","DICRANOTA",1,"Y","BU,SP",4,"B","PR" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","TIPULIDAE","LIMNOPHILA",2,"Y","BU",4,"B","PR" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","TIPULIDAE","RHABDOMASTIX",1,"Y","BU,SP",2," "," " 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","AMELETIDAE","AMELETUS",3,"Y","SW",1,"B","CG,SC,SH" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","DIPHETOR",1,"Y","SW",4.2," ","CG,SH" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","EPHEMERELLIDAE","DRUNELLA",3,"Y","CN",1.2," ","PR,SC" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","EPHEMERELLIDAE","EPHEMERELLA",13,"Y","CN",1.6," ","CG" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","NA",3,"Y","CN",4.1," ","SC" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","LEPTOPHLEBIIDAE","PARALEPTOPHLEBIA",1,"Y","SW",1,"B","CG" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","CHLOROPERLIDAE","NA",2,"N","CN",1.1," ","PR" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","CHLOROPERLIDAE","SWELTSA",8,"Y","CN", ," ","PR" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","LEUCTRIDAE","MOSELIA",3,"Y","SP",0," ","SH" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","LEUCTRIDAE","NA",4,"N","CN",0.7," ","SH" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","NEMOURIDAE","NA",1,"N","CN",2.3," ","SH" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","NEMOURIDAE","VISOKA",6,"Y","SP",1.5," ","SH" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","PELTOPERLIDAE","YORAPERLA",27,"Y"," ", ," "," " 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","PERLODIDAE","NA",2,"Y","CN",2.3," ","PR" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","BRACHYCENTRIDAE","MICRASEMA",2,"Y","CN",0.9," ","SH" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","LIMNEPHILIDAE","PSYCHOGLYPHA",1,"Y","SP",1," ","SH" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","PHILOPOTAMIDAE","DOLOPHILODES",1,"Y","CN",3.4," ","CF" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","PHILOPOTAMIDAE","WORMALDIA",1,"Y","CN",1," ","CF" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","RHYACOPHILIDAE","RHYACOPHILA",7,"Y","CN",1.5," ","PR" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","UENOIDAE","NEOTHREMMA",1,"Y","CN",3," ","PR" 
"WWAP99-0538",2003,1,"REACHWIDE","ARTHROPODA","OSTRACODA","NA","NA","NA",23,"Y"," ",8," ","CG" 
"WWAP99-0538",2003,1,"REACHWIDE","MOLLUSCA","BIVALVIA","VENEROIDA","PISIDIIDAE","NA",8,"N","BU",8," ","CF" 
"WWAP99-0538",2003,1,"REACHWIDE","MOLLUSCA","BIVALVIA","VENEROIDA","PISIDIIDAE","PISIDIUM",7,"Y","BU",8," ","CF" 
"WWAP99-0538",2003,1,"REACHWIDE","NEMATODA","NA","NA","NA","NA",41,"Y"," ", ," ","SH" 
"WWAP99-0538",2003,1,"REACHWIDE","PLATYHELMINTHES","TURBELLARIA","TRICLADIDA","PLANARIIDAE","POLYCELIS",1,"Y","SP",6.8," ","CG" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","HYGROBATIDAE","NA",2,"Y"," ",8," ","PR" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","SPERCHONIDAE","NA",1,"Y"," ",8," ","PR" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","BRILLIA",15,"Y","BU",4.6," ","SH" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CHAETOCLADIUS",1,"Y","SP",2.2," ","CG" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CRICOTOPUS",13,"Y","BU,CN,SP",6.9," ","CG,SH" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","EUKIEFFERIELLA",1,"Y","SP",6.3," ","CG" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","KRENOSMITTIA",1,"Y","SP",8," ","CG" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","MACROPELOPIA",1,"Y","SP",7,"B","PR" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","MICROPSECTRA",12,"Y","CB,CN,SP",6," ","CG" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","NA",9,"N","BU",6.2," ","CG,CF" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PARAMETRIOCNEMUS",3,"Y","SP",3.9," ","CG" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PARORTHOCLADIUS",1,"Y","SP",2," "," " 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","RHEOCRICOTOPUS",1,"Y","SP",5.3," ","CG" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","EMPIDIDAE","NA",1,"N","SP",6.1," ","PR" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","EMPIDIDAE","OREOGETON",2,"Y","SP",6," "," " 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","AMELETIDAE","AMELETUS",9,"Y","SW",1,"B","CG,SC,SH" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","CINYGMA",1,"Y","CN",4," ","PR" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","LEPTOPHLEBIIDAE","PARALEPTOPHLEBIA",1,"Y","SW",1,"B","CG" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","CHLOROPERLIDAE","KATHROPERLA",1,"Y","CN",1," ","PR" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","CHLOROPERLIDAE","NA",1,"N","CN",1.1," ","PR" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","CHLOROPERLIDAE","SWELTSA",26,"Y","CN", ," ","PR" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","LEUCTRIDAE","MOSELIA",8,"Y","SP",0," ","SH" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","NA","NA",1,"N","CN",3," ","PR" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","NEMOURIDAE","NA",1,"N","CN",2.3," ","SH" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","NEMOURIDAE","VISOKA",14,"Y","SP",1.5," ","SH" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","NEMOURIDAE","ZAPADA",4,"Y","SP",1.9," ","SH" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","PERLIDAE","DORONEURIA",3,"Y","CN",1," ","PR" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","PERLIDAE","NA",2,"N","CN",1.4," ","PR" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","LIMNEPHILIDAE","NA",12,"N","CB",4.5," ","SH" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","LIMNEPHILIDAE","PSYCHOGLYPHA",1,"Y","SP",1," ","SH" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","RHYACOPHILIDAE","RHYACOPHILA",7,"Y","CN",1.5," ","PR" 
"WWAP99-0541",2003,1,"REACHWIDE","ARTHROPODA","OSTRACODA","NA","NA","NA",10,"Y"," ",8," ","CG" 
"WWAP99-0542",2003,1,"REACHWIDE","ANNELIDA","OLIGOCHAETA","NA","NA","NA",17,"Y","BU",6," ","CG" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","NA","NA","NA",3,"N"," ",8," ","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","SARCOPTIFORMES","NA","NA",2,"Y"," ",8," ","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","LEBERTIIDAE","NA",4,"Y"," ",8," ","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","SPERCHONIDAE","NA",4,"Y"," ",8," ","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","TORRENTICOLIDAE","NA",2,"Y"," ",8," ","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","HETERLIMNIUS",46,"Y","CN",4," ","CG" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","ELMIDAE","LARA",2,"Y","CN",4," "," " 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CERATOPOGONIDAE","ATRICHOPOGON",2,"Y","CN",6," ","CG,PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CERATOPOGONIDAE","NA",7,"N","SP",6," ","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","BRILLIA",11,"Y","BU",4.6," ","SH" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CONSTEMPELLINA",8,"Y","CB",7.5," ","CG" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CRICOTOPUS",58,"Y","BU,CN,SP",6.9," ","CG,SH" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","EUKIEFFERIELLA",34,"Y","SP",6.3," ","CG" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","KRENOSMITTIA",1,"Y","SP",8," ","CG" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","MACROPELOPIA",1,"Y","SP",7,"B","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","MICROPSECTRA",4,"Y","CB,CN,SP",6," ","CG" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","NA",2,"N","BU",6.2," ","CG,CF" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","ORTHOCLADIUS",10,"Y","SP",4.4," ","CG" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PARAMETRIOCNEMUS",4,"Y","SP",3.9," ","CG" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","PARAPHAENOCLADIUS",2,"Y","SP",5," ","CG" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","RADOTANYPUS",1,"Y"," ", ," "," " 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","STEMPELLINELLA",3,"Y","CB,CN",2," ","CG" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","THIENEMANNIELLA",6,"Y","SP",4.4," ","CG" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","TVETENIA",2,"Y","SP",5," ","CG" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","DIXIDAE","DIXA",2,"Y","CB",1," ","CG,PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","EMPIDIDAE","CHELIFERA",8,"Y","BU,SP",3.5," ","CG,PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","PELECORHYNCHIDAE","GLUTOPS",1,"Y","BU",3," ","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","PSYCHODIDAE","NA",13,"Y","BU", ," ","CG" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","SIMULIIDAE","SIMULIUM",4,"Y","CN",5.7," ","CF" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","TIPULIDAE","HEXATOMA",1,"Y","BU",1.5," ","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","DIPTERA","TIPULIDAE","LIMNOPHILA",2,"Y","BU",4,"B","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","AMELETIDAE","AMELETUS",18,"Y","SW",1,"B","CG,SC,SH" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","BAETIS",17,"Y","CN",3.4," ","CG" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","EPHEMERELLIDAE","CAUDATELLA",1,"Y","CN",1," ","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","EPHEMERELLIDAE","DRUNELLA",12,"Y","CN",1.2," ","PR,SC" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","EPHEMERELLIDAE","EPHEMERELLA",2,"Y","CN",1.6," ","CG" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","EPHEMERELLIDAE","NA",2,"N","CN",1.4," ","CG" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","CINYGMA",4,"Y","CN",4," ","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","CINYGMULA",1,"Y","CN",4," ","PR,SC" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","IRONODES",9,"Y","CN", ," ","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","HEPTAGENIIDAE","RHITHROGENA",1,"Y","CN",5.1," ","PR,SC" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","EPHEMEROPTERA","LEPTOPHLEBIIDAE","PARALEPTOPHLEBIA",29,"Y","SW",1,"B","CG" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","CAPNIIDAE","NA",5,"Y","SP",1.2," ","SH" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","CHLOROPERLIDAE","NA",1,"N","CN",1.1," ","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","CHLOROPERLIDAE","SWELTSA",11,"Y","CN", ," ","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","LEUCTRIDAE","MOSELIA",14,"Y","SP",0," ","SH" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","LEUCTRIDAE","NA",2,"N","CN",0.7," ","SH" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","NA","NA",6,"N","CN",3," ","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","NEMOURIDAE","MALENKA",1,"Y","SP", ," ","SH" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","NEMOURIDAE","NA",2,"N","CN",2.3," ","SH" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","NEMOURIDAE","VISOKA",24,"Y","SP",1.5," ","SH" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","NEMOURIDAE","ZAPADA",8,"Y","SP",1.9," ","SH" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","PELTOPERLIDAE","YORAPERLA",17,"Y"," ", ," "," " 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","PERLIDAE","DORONEURIA",5,"Y","CN",1," ","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","PERLIDAE","NA",6,"N","CN",1.4," ","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","PERLODIDAE","NA",8,"Y","CN",2.3," ","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","PLECOPTERA","PTERONARCYIDAE","PTERONARCYS",2,"Y","CN",0.6," ","SH" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","BRACHYCENTRIDAE","MICRASEMA",20,"Y","CN",0.9," ","SH" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","GLOSSOSOMATIDAE","AGAPETUS",1,"Y","SW",6.5,"B","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPSYCHIDAE","NA",32,"N","CN",3.4," ","CF" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPSYCHIDAE","PARAPSYCHE",5,"Y","CN",2.6," ","CF" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPTILIDAE","NA",2,"Y","CB",3.8," ","PI" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","LEPIDOSTOMATIDAE","LEPIDOSTOMA",11,"Y","CB",3," ","SH" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","LIMNEPHILIDAE","NA",3,"Y","CB",4.5," ","SH" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","PHILOPOTAMIDAE","WORMALDIA",1,"Y","CN",1," ","CF" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","TRICHOPTERA","RHYACOPHILIDAE","RHYACOPHILA",23,"Y","CN",1.5," ","PR" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","MALACOSTRACA","AMPHIPODA","HYALELLIDAE","HYALELLA",1,"Y","SP",7.5," ","CG,SH" 
"WWAP99-0542",2003,1,"REACHWIDE","ARTHROPODA","OSTRACODA","NA","NA","NA",4,"Y"," ",8," ","CG" 
"WWAP99-0542",2003,1,"REACHWIDE","MOLLUSCA","BIVALVIA","VENEROIDA","PISIDIIDAE","PISIDIUM",1,"Y","BU",8," ","CF" 
"WWAP99-0542",2003,1,"REACHWIDE","NEMATODA","NA","NA","NA","NA",21,"Y"," ", ," ","SH" 
"WWAP99-0542",2003,1,"REACHWIDE","PLATYHELMINTHES","TURBELLARIA","TRICLADIDA","PLANARIIDAE","POLYCELIS",6,"Y","SP",6.8," ","CG" 
"WWAP99-0546",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","SARCOPTIFORMES","NA","NA",1,"Y"," ",8," ","PR" 
"WWAP99-0546",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","LEBERTIIDAE","NA",3,"Y"," ",8," ","PR" 
"WWAP99-0546",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","PROTZIIDAE","NA",1,"Y"," ",8," ","PR" 
"WWAP99-0546",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","SPERCHONIDAE","NA",11,"Y"," ",8," ","PR" 
"WWAP99-0546",2003,1,"REACHWIDE","ARTHROPODA","ARACHNIDA","TROMBIDIFORMES","TORRENTICOLIDAE","NA",2,"Y"," ",8," ","PR" 
"WWAP99-0546",2003,1,"REACHWIDE","ARTHROPODA","INSECTA","COLEOPTERA","DYTISCIDAE","OREODYTES",1,"Y","SW",5," ","SH" 
