"SITE_ID","YEAR","VISIT_NO","TRANSECT","DATE_COL","TEAM_ID","ALGAE","ALGAE_F","MACPHY","MACPHY_F","WOODY","WOODY_F","BRUSH","BRUSH_F","ROOTS","ROOTS_F","OVRHNG","OVRHNG_F","UNDCUT","UNDCUT_F","BOULDR","BOULDR_F","STRUCT","STRUCT_F","TRANSDIR" 
"WWYP99-0614",2001,1,"I",08/22/2001,"1",0," ",0," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0614",2001,1,"J",08/22/2001,"1",0," ",0," ",0," ",0," ",0," ",2," ",0," ",0," ",0," "," " 
"WWYP99-0614",2001,1,"K",08/22/2001,"1",0," ",0," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0615",2001,1,"A",09/12/2001,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0615",2001,1,"B",09/12/2001,"1",1," ",1," ",0," ",0," ",0," ",2," ",0," ",1," ",0," "," " 
"WWYP99-0615",2001,1,"C",09/12/2001,"1",1," ",0," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0615",2001,1,"D",09/12/2001,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0615",2001,1,"E",09/12/2001,"1",2," ",1," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0615",2001,1,"F",09/12/2001,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0615",2001,1,"G",09/12/2001,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0615",2001,1,"H",09/12/2001,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0615",2001,1,"I",09/12/2001,"1",1," ",0," ",0," ",0," ",0," ",1," ",1," ",1," ",0," "," " 
"WWYP99-0615",2001,1,"J",09/12/2001,"1",0," ",0," ",0," ",0," ",0," ",3," ",0," ",1," ",0," "," " 
"WWYP99-0615",2001,1,"K",09/12/2001,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0616",2001,1,"A",09/14/2001,"1",1," ",0," ",0," ",0," ",0," ",0," ",0," ",1," ",0," "," " 
"WWYP99-0616",2001,1,"B",09/14/2001,"1",1," ",0," ",0," ",0," ",0," ",0," ",0," ",1," ",0," "," " 
"WWYP99-0616",2001,1,"C",09/14/2001,"1",0," ",0," ", ,"K", ,"K", ,"K", ,"K", ,"K", ,"K", ,"K"," " 
"WWYP99-0616",2001,1,"D",09/14/2001,"1",1," ",0," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0616",2001,1,"E",09/14/2001,"1",1," ",0," ",0," ",0," ",0," ",0," ",0," ",2," ",0," "," " 
"WWYP99-0616",2001,1,"F",09/14/2001,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",1," ",0," "," " 
"WWYP99-0616",2001,1,"G",09/14/2001,"1",1," ",0," ",0," ",0," ",0," ",0," ",0," ",1," ",0," "," " 
"WWYP99-0616",2001,1,"H",09/14/2001,"1",1," ",0," ",0," ",0," ",0," ",0," ",0," ",1," ",0," "," " 
"WWYP99-0616",2001,1,"I",09/14/2001,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0616",2001,1,"J",09/14/2001,"1",1," ",0," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0616",2001,1,"K",09/14/2001,"1",1," ",0," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0651",2002,1,"A",08/14/2002,"1",0," ",0," ",0," ",1," ",1," ",1," ",0," ",2," ",0," "," " 
"WWYP99-0651",2002,1,"B",08/14/2002,"1",1," ",0," ",1," ",1," ",2," ",1," ",1," ",4," ",0," "," " 
"WWYP99-0651",2002,1,"C",08/14/2002,"1",0," ",0," ",0," ",1," ",1," ",1," ",0," ",3," ",0," "," " 
"WWYP99-0651",2002,1,"D",08/14/2002,"1",0," ",0," ",0," ",0," ",1," ",1," ",0," ",3," ",0," "," " 
"WWYP99-0651",2002,1,"E",08/14/2002,"1",0," ",0," ",1," ",0," ",1," ",0," ",0," ",3," ",0," "," " 
"WWYP99-0651",2002,1,"F",08/14/2002,"1",0," ",0," ",0," ",1," ",0," ",0," ",0," ",3," ",0," "," " 
"WWYP99-0651",2002,1,"G",08/14/2002,"1",0," ",0," ",1," ",0," ",1," ",1," ",0," ",3," ",0," "," " 
"WWYP99-0651",2002,1,"H",08/14/2002,"1",0," ",0," ",0," ",1," ",0," ",1," ",0," ",3," ",0," "," " 
"WWYP99-0651",2002,1,"I",08/14/2002,"1",0," ",0," ",0," ",0," ",1," ",1," ",0," ",3," ",0," "," " 
"WWYP99-0651",2002,1,"J",08/14/2002,"1",0," ",0," ",0," ",0," ",1," ",1," ",0," ",3," ",0," "," " 
"WWYP99-0651",2002,1,"K",08/14/2002,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",3," ",0," "," " 
"WWYP99-0652",2002,1,"A",07/08/2002,"1",1," ",3," ",1," ",1," ",0," ",1," ",0," ",0," ",1," "," " 
"WWYP99-0652",2002,1,"B",07/08/2002,"1",0," ",3," ",1," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0652",2002,1,"C",07/08/2002,"1",2," ",1," ",0," ",1," ",0," ",1," ",1," ",0," ",0," "," " 
"WWYP99-0652",2002,1,"D",07/08/2002,"1",1," ",1," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0652",2002,1,"E",07/08/2002,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0652",2002,1,"F",07/08/2002,"1",1," ",3," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0652",2002,1,"G",07/08/2002,"1",3," ",2," ",0," ",1," ",1," ",3," ",0," ",0," ",0," "," " 
"WWYP99-0652",2002,1,"H",07/08/2002,"1",2," ",3," ",0," ",1," ",0," ",3," ",0," ",0," ",0," "," " 
"WWYP99-0652",2002,1,"I",07/08/2002,"1",2," ",3," ",2," ",0," ",0," ",2," ",0," ",0," ",0," "," " 
"WWYP99-0652",2002,1,"J",07/08/2002,"1", ,"K", ,"K", ,"K", ,"K", ,"K", ,"K", ,"K", ,"K", ,"K"," " 
"WWYP99-0652",2002,1,"K",07/08/2002,"1",1," ",3," ",0," ",0," ",0," ",4," ",0," ",0," ",0," "," " 
"WWYP99-0653",2002,1,"A",07/13/2002,"1",0," ",2," ",0," ",0," ",0," ",1," ",1," ",0," ",0," "," " 
"WWYP99-0653",2002,1,"B",07/13/2002,"1",0," ",3," ",0," ",0," ",0," ",1," ",1," ",0," ",0," "," " 
"WWYP99-0653",2002,1,"C",07/13/2002,"1",0," ",2," ",0," ",0," ",0," ",1," ",1," ",0," ",0," "," " 
"WWYP99-0653",2002,1,"D",07/13/2002,"1",0," ",2," ",0," ",0," ",0," ",1," ",1," ",0," ",0," "," " 
"WWYP99-0653",2002,1,"E",07/13/2002,"1",1," ",3," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0653",2002,1,"F",07/13/2002,"1",1," ",3," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WWYP99-0653",2002,1,"G",07/13/2002,"1",1," ",2," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0653",2002,1,"H",07/13/2002,"1",1," ",2," ",0," ",0," ",0," ",1," ",1," ",0," ",0," "," " 
"WWYP99-0653",2002,1,"I",07/13/2002,"1",1," ",2," ",0," ",0," ",0," ",1," ",1," ",0," ",0," "," " 
"WWYP99-0653",2002,1,"J",07/13/2002,"1",1," ",3," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WWYP99-0653",2002,1,"K",07/13/2002,"1",1," ",3," ",0," ",0," ",0," ",2," ",1," ",0," ",0," "," " 
"WWYP99-0655",2002,1,"A",07/18/2002,"1",0," ",1," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0655",2002,1,"B",07/18/2002,"1",1," ",1," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0655",2002,1,"C",07/18/2002,"1",0," ",1," ",0," ",1," ",0," ",1," ",1," ",0," ",0," "," " 
"WWYP99-0655",2002,1,"D",07/18/2002,"1",0," ",1," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0655",2002,1,"E",07/18/2002,"1",0," ",1," ",0," ",0," ",0," ",1," ",1," ",0," ",0," "," " 
"WWYP99-0655",2002,1,"F",07/18/2002,"1",1," ",1," ",0," ",1," ",0," ",0," ",0," ",0," ",0," "," " 
"WWYP99-0655",2002,1,"G",07/18/2002,"1",0," ",1," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0655",2002,1,"H",07/18/2002,"1",0," ",1," ",0," ",1," ",0," ",0," ",1," ",0," ",0," "," " 
"WWYP99-0655",2002,1,"I",07/18/2002,"1",0," ",1," ",0," ",1," ",0," ",0," ",0," ",0," ",0," "," " 
"WWYP99-0655",2002,1,"J",07/18/2002,"1",0," ",1," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0655",2002,1,"K",07/18/2002,"1", ,"K", ,"K", ,"K", ,"K", ,"K", ,"K", ,"K", ,"K", ,"K"," " 
"WWYP99-0656",2002,1,"B",07/17/2002,"1",1," ",1," ",0," ",1," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0656",2002,1,"D",07/17/2002,"1",1," ",1," ",0," ",1," ",0," ",1," ",0," ",2," ",0," "," " 
"WWYP99-0656",2002,1,"F",07/17/2002,"1",1," ",1," ",0," ",1," ",0," ",1," ",1," ",1," ",0," "," " 
"WWYP99-0656",2002,1,"H",07/17/2002,"1",0," ",0," ",1," ",1," ",0," ",1," ",1," ",1," ",0," "," " 
"WWYP99-0656",2002,1,"J",07/17/2002,"1",1," ",1," ",0," ",1," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0657",2002,1,"A",08/07/2002,"1",0," ",0," ",0," ",0," ",0," ",1," ",1," ",1," ",0," "," " 
"WWYP99-0657",2002,1,"B",08/07/2002,"1",1," ",0," ",0," ",0," ",0," ",1," ",1," ",2," ",0," "," " 
"WWYP99-0657",2002,1,"C",08/07/2002,"1",1," ",0," ",0," ",0," ",0," ",1," ",0," ",2," ",0," "," " 
"WWYP99-0657",2002,1,"D",08/07/2002,"1",1," ",0," ",0," ",0," ",1," ",1," ",0," ",3," ",0," "," " 
"WWYP99-0657",2002,1,"E",08/07/2002,"1",1," ",0," ",0," ",0," ",0," ",0," ",0," ",3," ",0," "," " 
"WWYP99-0657",2002,1,"F",08/07/2002,"1",1," ",0," ",0," ",0," ",1," ",1," ",0," ",3," ",0," "," " 
"WWYP99-0657",2002,1,"G",08/07/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",1," ",3," ",0," "," " 
"WWYP99-0657",2002,1,"H",08/07/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",1," ",4," ",0," "," " 
"WWYP99-0657",2002,1,"I",08/07/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",2," ",3," ",0," "," " 
"WWYP99-0657",2002,1,"J",08/07/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",3," ",0," "," " 
"WWYP99-0657",2002,1,"K",08/07/2002,"1",0," ",0," ",0," ",0," ",1," ",1," ",1," ",3," ",0," "," " 
"WWYP99-0659",2002,1,"A",07/31/2002,"1",0," ",1," ",0," ",0," ",0," ",1," ",1," ",0," ",0," "," " 
"WWYP99-0659",2002,1,"B",07/31/2002,"1",0," ",1," ",0," ",0," ",0," ",1," ",1," ",0," ",0," "," " 
"WWYP99-0659",2002,1,"C",07/31/2002,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0659",2002,1,"D",07/31/2002,"1",0," ",1," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0659",2002,1,"E",07/31/2002,"1",0," ",3," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0659",2002,1,"F",07/31/2002,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0659",2002,1,"G",07/31/2002,"1",0," ",2," ",0," ",0," ",0," ",1," ",1," ",0," ",0," "," " 
"WWYP99-0659",2002,1,"H",07/31/2002,"1",0," ",1," ",0," ",0," ",0," ",0," ",1," ",0," ",0," "," " 
"WWYP99-0659",2002,1,"I",07/31/2002,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0659",2002,1,"J",07/31/2002,"1",0," ",1," ",0," ",0," ",0," ",1," ",1," ",0," ",0," "," " 
"WWYP99-0659",2002,1,"K",07/31/2002,"1",1," ",1," ",0," ",0," ",0," ",1," ",1," ",0," ",0," "," " 
"WWYP99-0660",2002,1,"A",07/11/2002,"1",0," ",0," ",0," ",1," ",0," ",1," ",0," ",2," ",0," "," " 
"WWYP99-0660",2002,1,"B",07/11/2002,"1",1," ",1," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0660",2002,1,"C",07/11/2002,"1",0," ",0," ",0," ",2," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0660",2002,1,"D",07/11/2002,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0660",2002,1,"E",07/11/2002,"1",0," ",1," ",0," ",1," ",0," ",1," ",0," ",2," ",0," "," " 
"WWYP99-0660",2002,1,"F",07/11/2002,"1",0," ",0," ",0," ",0," ",0," ",2," ",0," ",1," ",0," "," " 
"WWYP99-0660",2002,1,"G",07/11/2002,"1",3," ",1," ",0," ",1," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0660",2002,1,"H",07/11/2002,"1",2," ",0," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0660",2002,1,"I",07/11/2002,"1",2," ",1," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0660",2002,1,"J",07/11/2002,"1",1," ",1," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0660",2002,1,"K",07/11/2002,"1",2," ",1," ",0," ",1," ",0," ",2," ",0," ",1," ",0," "," " 
"WWYP99-0661",2002,1,"A",07/12/2002,"1",0," ",0," ",2," ",2,"F3",0," ",1," ",0," ",2," ",0," "," " 
"WWYP99-0661",2002,1,"B",07/12/2002,"1",0," ",1," ",0," ",1," ",0," ",0," ",0," ",2," ",0," "," " 
"WWYP99-0661",2002,1,"C",07/12/2002,"1",1," ",1," ",0," ",0," ",0," ",1," ",1," ",2," ",0," "," " 
"WWYP99-0661",2002,1,"D",07/12/2002,"1",0," ",1," ",0," ",0," ",0," ",1," ",1," ",1," ",0," "," " 
"WWYP99-0661",2002,1,"E",07/12/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",1," ",0," "," " 
"WWYP99-0661",2002,1,"F",07/12/2002,"1",0," ",1," ",1," ",0," ",0," ",0," ",0," ",3," ",0," "," " 
"WWYP99-0661",2002,1,"G",07/12/2002,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0661",2002,1,"H",07/12/2002,"1",0," ",0," ",0," ",0," ",0," ",1," ",1," ",1," ",0," "," " 
"WWYP99-0661",2002,1,"I",07/12/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",1," ",0," "," " 
"WWYP99-0661",2002,1,"J",07/12/2002,"1",0," ",0," ",0," ",0," ",1," ",1," ",0," ",2," ",0," "," " 
"WWYP99-0661",2002,1,"K",07/12/2002,"1",0," ",1," ",0," ",0," ",0," ",0," ",0," ",1," ",0," "," " 
"WWYP99-0662",2002,1,"A",08/13/2002,"1",1," ",0," ",0," ",1," ",1," ",2," ",0," ",0," ",0," "," " 
"WWYP99-0662",2002,1,"B",08/13/2002,"1",1," ",0," ",0," ",1," ",0," ",2," ",0," ",0," ",0," "," " 
"WWYP99-0662",2002,1,"C",08/13/2002,"1",0," ",0," ",0," ",0," ",0," ",3," ",1," ",0," ",0," "," " 
"WWYP99-0662",2002,1,"D",08/13/2002,"1",2," ",0," ",0," ",0," ",0," ",2," ",2," ",0," ",0," "," " 
"WWYP99-0662",2002,1,"E",08/13/2002,"1",1," ",0," ",0," ",1," ",0," ",3," ",1," ",0," ",0," "," " 
"WWYP99-0662",2002,1,"F",08/13/2002,"1",0," ",0," ",0," ",0," ",0," ",2," ",1," ",0," ",0," "," " 
"WWYP99-0662",2002,1,"G",08/13/2002,"1",1," ",0," ",0," ",0," ",0," ",3," ",1," ",1," ",0," "," " 
"WWYP99-0662",2002,1,"H",08/13/2002,"1",2," ",0," ",0," ",0," ",0," ",3," ",0," ",0," ",0," "," " 
"WWYP99-0662",2002,1,"I",08/13/2002,"1",3," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WWYP99-0662",2002,1,"J",08/13/2002,"1",1," ",0," ",0," ",0," ",0," ",2," ",0," ",0," ",0," "," " 
"WWYP99-0662",2002,1,"K",08/13/2002,"1",2," ",0," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0665",2002,1,"A",07/09/2002,"1",0," ",0," ",0," ",1," ",0," ",3," ",1," ",0," ",0," "," " 
"WWYP99-0665",2002,1,"B",07/09/2002,"1",0," ",0," ",0," ",0," ",0," ",2," ",0," ",0," ",0," "," " 
"WWYP99-0665",2002,1,"C",07/09/2002,"1",0," ",0," ",0," ",0," ",0," ",3," ",1," ",0," ",0," "," " 
"WWYP99-0665",2002,1,"D",07/09/2002,"1",0," ",0," ",0," ",0," ",0," ",2," ",1," ",0," ",0," "," " 
"WWYP99-0665",2002,1,"E",07/09/2002,"1",0," ",1," ",0," ",0," ",0," ",3," ",0," ",0," ",0," "," " 
"WWYP99-0665",2002,1,"F",07/09/2002,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0665",2002,1,"G",07/09/2002,"1",0," ",0," ",0," ",0," ",0," ",2," ",0," ",0," ",0," "," " 
"WWYP99-0665",2002,1,"H",07/09/2002,"1",0," ",0," ",0," ",0," ",0," ",2," ",0," ",0," ",0," "," " 
"WWYP99-0665",2002,1,"I",07/09/2002,"1",0," ",0," ",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0665",2002,1,"J",07/09/2002,"1",0," ",0," ",1," ",0," ",0," ",3," ",0," ",0," ",0," "," " 
"WWYP99-0665",2002,1,"K",07/09/2002,"1",1," ",1," ",0," ",0," ",0," ",1," ",1," ",0," ",0," "," " 
"WWYP99-0669",2002,1,"A",08/15/2002,"1",2," ",0," ",2," ",1," ",1," ",2," ",0," ",3," ",0," "," " 
"WWYP99-0669",2002,1,"C",08/15/2002,"1",0," ",0," ",1," ",0," ",2," ",1," ",0," ",3," ",0," "," " 
"WWYP99-0669",2002,1,"E",08/15/2002,"1",0," ",0," ",0," ",0," ",1," ",1," ",0," ",3," ",0," "," " 
"WWYP99-0669",2002,1,"G",08/15/2002,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",3," ",0," "," " 
"WWYP99-0669",2002,1,"I",08/15/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",3," ",0," "," " 
"WWYP99-0669",2002,1,"K",08/15/2002,"1",0," ",0," ",1," ",1," ",0," ",1," ",0," ",3," ",0," "," " 
"WWYP99-0670",2002,1,"A",07/29/2002,"1",0,"F1",1,"F1",0," ",0," ",1," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0670",2002,1,"B",07/29/2002,"1",0,"F1",0,"F1",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0670",2002,1,"C",07/29/2002,"1",0,"F1",0,"F1",0," ",0," ",2," ",2," ",0," ",0," ",0," "," " 
"WWYP99-0670",2002,1,"D",07/29/2002,"1",0,"F1",0,"F1",0," ",0," ",1," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0670",2002,1,"E",07/29/2002,"1",0,"F1",0,"F1",0," ",0," ",1," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0670",2002,1,"F",07/29/2002,"1",0,"F1",1,"F1",0," ",0," ",1," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0670",2002,1,"G",07/29/2002,"1",0,"F1",0," ",0," ",1," ",1," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0670",2002,1,"H",07/29/2002,"1",0,"F1",0,"F1",0," ",0," ",2," ",2," ",0," ",0," ",0," "," " 
"WWYP99-0670",2002,1,"I",07/29/2002,"1",0,"F1",0,"F1",0," ",1," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0670",2002,1,"J",07/29/2002,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0670",2002,1,"K",07/29/2002,"1",1," ",0," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0671",2002,1,"A",09/04/2002,"1",0," ",0," ",0," ",0," ",0," ",2," ",2," ",0," ",0," "," " 
"WWYP99-0671",2002,1,"B",09/04/2002,"1",0," ",0," ",0," ",0," ",0," ",1," ",2," ",0," ",0," "," " 
"WWYP99-0671",2002,1,"C",09/04/2002,"1",0," ",0," ",0," ",0," ",0," ",2," ",1," ",0," ",0," "," " 
"WWYP99-0671",2002,1,"D",09/04/2002,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0671",2002,1,"E",09/04/2002,"1",0," ",0," ",0," ",0," ",0," ",2," ",1," ",0," ",0," "," " 
"WWYP99-0671",2002,1,"F",09/04/2002,"1",0," ",0," ",0," ",0," ",0," ",1," ",2," ",0," ",0," "," " 
"WWYP99-0671",2002,1,"G",09/04/2002,"1",0," ",0," ",0," ",0," ",0," ",2," ",1," ",0," ",0," "," " 
"WWYP99-0671",2002,1,"H",09/04/2002,"1",0," ",0," ",0," ",0," ",0," ",1," ",2," ",0," ",0," "," " 
"WWYP99-0671",2002,1,"I",09/04/2002,"1",0," ",0," ",0," ",0," ",0," ",2," ",1," ",0," ",0," "," " 
"WWYP99-0671",2002,1,"J",09/04/2002,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," ",0," "," " 
"WWYP99-0671",2002,1,"K",09/04/2002,"1",0," ",0," ",0," ",0," ",0," ",1," ",2," ",0," ",0," "," " 
"WWYP99-0707",2003,1,"E",07/24/2003,"1",0," ",0," ",0," ",1," ",0," ",1," ",0," ",2," ",0," "," " 
"WWYP99-0707",2003,1,"F",07/24/2003,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",2," ",0," "," " 
"WWYP99-0707",2003,1,"G",07/24/2003,"1",0," ",0," ",0," ",0," ",0," ",0," ",0," ",2," ",0," "," " 
"WWYP99-0707",2003,1,"H",07/24/2003,"1",0," ",0," ",0," ",1," ",0," ",1," ",1," ",1," ",0," "," " 
"WWYP99-0707",2003,1,"I",07/24/2003,"1",1," ",0," ",0," ",1," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0707",2003,1,"J",07/24/2003,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0707",2003,1,"K",07/24/2003,"1",1," ",0," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0708",2003,1,"A",07/23/2003,"1",0," ",0," ",0," ",1," ",1," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0708",2003,1,"B",07/23/2003,"1",0," ",1," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0708",2003,1,"C",07/23/2003,"1",0," ",1," ",0," ",1," ",0," ",1," ",1," ",0," ",0," "," " 
"WWYP99-0708",2003,1,"D",07/23/2003,"1",0," ",1," ",0," ",0," ",1," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0708",2003,1,"E",07/23/2003,"1",0," ",1," ",0," ",0," ",0," ",1," ",1," ",0," ",0," "," " 
"WWYP99-0708",2003,1,"F",07/23/2003,"1",0," ",1," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0708",2003,1,"G",07/23/2003,"1",0," ",0," ",0," ",1," ",0," ",0," ",0," ",0," ",0," "," " 
"WWYP99-0708",2003,1,"H",07/23/2003,"1",0," ",1," ",0," ",1," ",0," ",2," ",1," ",1," ",0," "," " 
"WWYP99-0708",2003,1,"I",07/23/2003,"1",0," ",1," ",0," ",0," ",1,"F1",1," ",0," ",1," ",0," "," " 
"WWYP99-0708",2003,1,"J",07/23/2003,"1",0," ",1," ",0," ",1," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0708",2003,1,"K",07/23/2003,"1",0," ",1," ",0," ",1," ",0," ",2," ",0," ",1," ",0," "," " 
"WWYP99-0710",2003,1,"A",07/18/2003,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0710",2003,1,"B",07/18/2003,"1",0," ",0," ",0," ",0," ",0," ",2," ",1," ",1," ",0," "," " 
"WWYP99-0710",2003,1,"C",07/18/2003,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",0," ",0," "," " 
"WWYP99-0710",2003,1,"D",07/18/2003,"1",0," ",0," ",0," ",0," ",1," ",1," ",1," ",1," ",0," "," " 
"WWYP99-0710",2003,1,"E",07/18/2003,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0710",2003,1,"F",07/18/2003,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0710",2003,1,"G",07/18/2003,"1",0," ",0," ",0," ",0," ",0," ",1," ",1," ",1," ",0," "," " 
"WWYP99-0710",2003,1,"H",07/18/2003,"1",0," ",0," ",0," ",0," ",1," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0710",2003,1,"I",07/18/2003,"1",0," ",0," ",0," ",1," ",1," ",2," ",1," ",2," ",0," "," " 
"WWYP99-0710",2003,1,"J",07/18/2003,"1",0," ",0," ",0," ",0," ",0," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0710",2003,1,"K",07/18/2003,"1",0," ",0," ",0," ",0," ",1," ",1," ",0," ",1," ",0," "," " 
"WWYP99-0713",2003,1,"A",08/12/2003,"1",1," ",0," ",0," ",1," ",0," ",1," ",0," ",3," ",0," "," " 
"WWYP99-0713",2003,1,"B",08/12/2003,"1",1," ",0," ",0," ",1," ",1," ",1," ",1," ",3," ",0," "," " 
"WWYP99-0713",2003,1,"C",08/12/2003,"1",1," ",0," ",1," ",0," ",0," ",0," ",0," ",1," ",0," "," " 
"WWYP99-0713",2003,1,"D",08/12/2003,"1",1," ",0," ",0," ",1," ",0," ",0," ",0," ",1," ",0," "," " 
"WWYP99-0713",2003,1,"E",08/12/2003,"1",2," ",1," ",0," ",1," ",0," ",0," ",0," ",1," ",0," "," " 
"WWYP99-0713",2003,1,"F",08/12/2003,"1",2," ",1," ",0," ",0," ",0," ",0," ",1," ",1," ",0," "," " 
"WWYP99-0713",2003,1,"G",08/12/2003,"1",1," ",1," ",1," ",1," ",1," ",1," ",1," ",1," ",0," "," " 
"WWYP99-0713",2003,1,"H",08/12/2003,"1",2," ",1," ",0," ",0," ",1," ",1," ",0," ",1," ",0," "," " 
