"SITE_ID","YEAR","VISIT_NO","TRANSECT","DATE_COL","TEAM_ID","SUB_5_7","XSUB_LFT","XSUBLCTR","XSUB_CTR","XSUBRCTR","XSUB_RGT","COM_FLDF" 
"WWAP99-0608",2001,1,"A",09/27/2001,"1",7,"GF","CB","RS","RS","RS"," " 
"WWAP99-0608",2001,1,"B",09/27/2001,"1",7,"RR","RR","BL","CB","BL"," " 
"WWAP99-0608",2001,1,"C",09/27/2001,"1",7,"GC","CB","CB","CB","CB"," " 
"WWAP99-0608",2001,1,"D",09/27/2001,"1",7,"CB","BL","GF","CB","RS"," " 
"WWAP99-0608",2001,1,"E",09/27/2001,"1",7,"RS","RS","RS","RS","RS"," " 
"WWAP99-0608",2001,1,"F",09/27/2001,"1",7,"RS","RS","RS","RS","RS"," " 
"WWAP99-0608",2001,1,"G",09/27/2001,"1",7,"CB","CB","CB","RS","RS"," " 
"WWAP99-0608",2001,1,"H",09/27/2001,"1",7,"RR","CB","RR","RR","RR"," " 
"WWAP99-0608",2001,1,"I",09/27/2001,"1",7,"BL","GC","CB","GF","CB"," " 
"WWAP99-0608",2001,1,"J",09/27/2001,"1",7,"CB","CB","CB","CB","CB"," " 
"WWAP99-0611",2001,1,"A",09/25/2001,"1",7,"FN","WD","GC","GF","SA"," " 
"WWAP99-0611",2001,1,"B",09/25/2001,"1",7,"SA","GC","GF","SA","SA"," " 
"WWAP99-0611",2001,1,"C",09/25/2001,"1",7,"GC","CB","WD","WD","WD"," " 
"WWAP99-0611",2001,1,"D",09/25/2001,"1",7,"GF","SA","CB","WD","GF"," " 
"WWAP99-0611",2001,1,"E",09/25/2001,"1",7,"CB","SA","BL","CB","CB"," " 
"WWAP99-0611",2001,1,"F",09/25/2001,"1",7,"GF","SA","BL","GF","CB"," " 
"WWAP99-0611",2001,1,"G",09/25/2001,"1",7,"GF","CB","FN","GC","BL"," " 
"WWAP99-0611",2001,1,"H",09/25/2001,"1",7,"GC","WD","CB","CB","CB"," " 
"WWAP99-0611",2001,1,"I",09/25/2001,"1",7,"WD","CB","SA","CB","FN"," " 
"WWAP99-0611",2001,1,"J",09/25/2001,"1",7,"SA","SA","CB","BL","WD"," " 
"WWAP99-0612",2001,1,"A",07/19/2001,"1",7,"SA","GC","GC","GF","RS"," " 
"WWAP99-0612",2001,1,"B",07/19/2001,"1",7,"CB","BL","GC","GF","BL"," " 
"WWAP99-0612",2001,1,"C",07/19/2001,"1",7,"BL","GC","GC","CB","GF"," " 
"WWAP99-0612",2001,1,"D",07/19/2001,"1",7,"CB","GF","CB","WD","CB"," " 
"WWAP99-0612",2001,1,"E",07/19/2001,"1",7,"CB","SA","CB","GF","CB"," " 
"WWAP99-0612",2001,1,"F",07/19/2001,"1",7,"CB","CB","BL","CB","CB"," " 
"WWAP99-0612",2001,1,"G",07/19/2001,"1",7,"CB","BL","BL","BL","BL"," " 
"WWAP99-0612",2001,1,"H",07/19/2001,"1",7,"FN","WD","CB","BL","BL"," " 
"WWAP99-0612",2001,1,"I",07/19/2001,"1",7,"CB","BL","CB","BL","BL"," " 
"WWAP99-0612",2001,1,"J",07/19/2001,"1",7,"WD","CB","BL","CB","CB"," " 
"WWAP99-0614",2001,1,"A",07/24/2001,"1",7,"GF","SA","GC","GF","FN"," " 
"WWAP99-0614",2001,1,"B",07/24/2001,"1",7,"FN","GC","GF","SA","GF"," " 
"WWAP99-0614",2001,1,"C",07/24/2001,"1",7,"WD","GC","GC","SA","SA"," " 
"WWAP99-0614",2001,1,"D",07/24/2001,"1",7,"FN","GC","SA","GC","GC"," " 
"WWAP99-0614",2001,1,"E",07/24/2001,"1",7,"FN","GC","GC","SA","FN"," " 
"WWAP99-0614",2001,1,"F",07/24/2001,"1",7,"FN","GF","GF","GC","FN"," " 
"WWAP99-0614",2001,1,"G",07/24/2001,"1",7,"FN","GF","GC","GC","FN"," " 
"WWAP99-0614",2001,1,"H",07/24/2001,"1",7,"FN","FN","GF","SA","FN"," " 
"WWAP99-0614",2001,1,"I",07/24/2001,"1",7," ","SA","GF","SA","FN","L" 
"WWAP99-0614",2001,1,"J",07/24/2001,"1",7,"FN","FN","GF","GF","FN"," " 
"WWAP99-0617",2001,1,"A",07/18/2001,"1",7,"FN","FN","FN","FN","SA"," " 
"WWAP99-0617",2001,1,"B",07/18/2001,"1",7,"CB","CB","CB","CB","WD"," " 
"WWAP99-0617",2001,1,"C",07/18/2001,"1",7,"FN","CB","CB","FN","WD"," " 
"WWAP99-0617",2001,1,"D",07/18/2001,"1",7,"CB","CB","CB","CB","CB"," " 
"WWAP99-0617",2001,1,"E",07/18/2001,"1",7,"FN","WD","CB","WD","WD"," " 
"WWAP99-0617",2001,1,"F",07/18/2001,"1",7,"FN","WD","FN","WD","FN"," " 
"WWAP99-0617",2001,1,"G",07/18/2001,"1",7,"WD","WD","WD","WD","WD"," " 
"WWAP99-0617",2001,1,"H",07/18/2001,"1",7,"FN","FN","GC","GC","FN"," " 
"WWAP99-0617",2001,1,"I",07/18/2001,"1",7,"WD","WD","FN","GF","FN"," " 
"WWAP99-0617",2001,1,"J",07/18/2001,"1",7,"SA","SA","GF","GF","FN"," " 
"WWAP99-0618",2001,1,"A",08/15/2001,"1",5,"BL","GF","CB","BL","RS"," " 
"WWAP99-0618",2001,1,"B",08/15/2001,"1",5,"BL","CB","BL","CB","RS"," " 
"WWAP99-0618",2001,1,"C",08/15/2001,"1",5,"GC","CB","BL","BL","BL"," " 
"WWAP99-0618",2001,1,"D",08/15/2001,"1",5,"SA","BL","CB","CB","BL"," " 
"WWAP99-0618",2001,1,"E",08/15/2001,"1",5,"RS","RS","RS","RS","RS"," " 
"WWAP99-0618",2001,1,"F",08/15/2001,"1",5,"BL","GC","BL","CB","RR"," " 
"WWAP99-0618",2001,1,"G",08/15/2001,"1",5,"CB","BL","CB","BL","CB"," " 
"WWAP99-0618",2001,1,"H",08/15/2001,"1",5,"GC","BL","BL","CB","RS"," " 
"WWAP99-0618",2001,1,"I",08/15/2001,"1",5,"RS","BL","BL","SA","BL"," " 
"WWAP99-0618",2001,1,"J",08/15/2001,"1",5,"SA","CB","CB","CB","SA"," " 
"WWAP99-0622",2001,1,"A",09/06/2001,"1",7,"RS","RS","RS","RS","RS"," " 
"WWAP99-0622",2001,1,"B",09/06/2001,"1",7,"WD","WD","BL","BL","RR"," " 
"WWAP99-0622",2001,1,"C",09/06/2001,"1",7,"RR","GC","GC","GF","FN"," " 
"WWAP99-0622",2001,1,"D",09/06/2001,"1",7,"WD","GC","WD","CB","CB"," " 
"WWAP99-0622",2001,1,"E",09/06/2001,"1",7,"RR","GC","WD","SA","CB"," " 
"WWAP99-0622",2001,1,"F",09/06/2001,"1",7,"WD","CB","WD","GF","GF"," " 
"WWAP99-0622",2001,1,"G",09/06/2001,"1",7,"GF","BL","CB","WD","CB"," " 
"WWAP99-0622",2001,1,"H",09/06/2001,"1",7,"GC","CB","WD","SA","CB"," " 
"WWAP99-0622",2001,1,"I",09/06/2001,"1",7,"RR","CB","WD","CB","CB"," " 
"WWAP99-0622",2001,1,"J",09/06/2001,"1",7,"WD","SA","GC","SA","GC"," " 
"WWAP99-0630",2001,1,"A",08/01/2001,"1",5,"CB","CB","BL","CB","SA"," " 
"WWAP99-0630",2001,1,"B",08/01/2001,"1",5,"CB","BL","BL","BL","BL"," " 
"WWAP99-0630",2001,1,"C",08/01/2001,"1",5,"BL","CB","CB","CB","CB"," " 
"WWAP99-0630",2001,1,"D",08/01/2001,"1",5,"CB","BL","CB","CB","BL"," " 
"WWAP99-0630",2001,1,"E",08/01/2001,"1",5,"BL","BL","CB","CB","CB"," " 
"WWAP99-0630",2001,1,"F",08/01/2001,"1",5,"CB","BL","BL","BL","CB"," " 
"WWAP99-0630",2001,1,"G",08/01/2001,"1",5,"GF","CB","CB","BL","BL"," " 
"WWAP99-0630",2001,1,"H",08/01/2001,"1",5,"GC","CB","CB","CB","SA"," " 
"WWAP99-0630",2001,1,"I",08/01/2001,"1",5,"CB","SA","CB","CB","FN"," " 
"WWAP99-0630",2001,1,"J",08/01/2001,"1",5,"FN","GF","GF","GF","SA"," " 
"WWAP99-0632",2001,1,"A",09/29/2001,"1",7,"CB","CB","CB","GC","GC"," " 
"WWAP99-0632",2001,1,"B",09/29/2001,"1",7,"FN","GC","CB","CB","BL"," " 
"WWAP99-0632",2001,1,"C",09/29/2001,"1",7,"BL","WD","BL","BL","BL"," " 
"WWAP99-0632",2001,1,"D",09/29/2001,"1",7,"FN","CB","CB","CB","FN"," " 
"WWAP99-0632",2001,1,"E",09/29/2001,"1",7,"CB","CB","CB","CB","CB"," " 
"WWAP99-0632",2001,1,"F",09/29/2001,"1",7,"BL","GC","BL","BL","BL"," " 
"WWAP99-0632",2001,1,"G",09/29/2001,"1",7,"BL","WD","CB","BL","WD"," " 
"WWAP99-0632",2001,1,"H",09/29/2001,"1",7,"FN","CB","GC","BL","SA"," " 
"WWAP99-0632",2001,1,"I",09/29/2001,"1",7,"FN","CB","CB","WD","BL"," " 
"WWAP99-0632",2001,1,"J",09/29/2001,"1",7,"CB","BL","BL","BL","FN"," " 
"WWAP99-0633",2001,1,"A",07/31/2001,"1",5,"GC","CB","CB","BL","BL"," " 
"WWAP99-0633",2001,1,"B",07/31/2001,"1",5,"GC","CB","CB","GF","CB"," " 
"WWAP99-0633",2001,1,"C",07/31/2001,"1",5,"SA","GC","CB","CB","CB"," " 
"WWAP99-0633",2001,1,"D",07/31/2001,"1",5,"GC","GF","CB","BL","BL"," " 
"WWAP99-0633",2001,1,"E",07/31/2001,"1",5,"RR","BL","BL","CB","BL"," " 
"WWAP99-0633",2001,1,"F",07/31/2001,"1",5,"RS","RS","RS","RS","RS"," " 
"WWAP99-0633",2001,1,"G",07/31/2001,"1",5,"BL","CB","GC","GC","GF"," " 
"WWAP99-0633",2001,1,"H",07/31/2001,"1",5,"CB","CB","GC","BL","CB"," " 
"WWAP99-0633",2001,1,"I",07/31/2001,"1",5,"RS","RS","RS","BL","BL"," " 
"WWAP99-0633",2001,1,"J",07/31/2001,"1",5,"BL","BL","CB","CB","CB"," " 
"WWAP99-0635",2001,1,"A",07/25/2001,"1",5,"BL","CB","CB","CB","CB"," " 
"WWAP99-0635",2001,1,"B",07/25/2001,"1",5,"BL","CB","BL","CB","CB"," " 
"WWAP99-0635",2001,1,"C",07/25/2001,"1",5,"CB","CB","GC","CB","FN"," " 
"WWAP99-0635",2001,1,"D",07/25/2001,"1",5,"WD","SA","GC","GF","FN"," " 
"WWAP99-0635",2001,1,"E",07/25/2001,"1",5,"SA","CB","CB","GF","GF"," " 
"WWAP99-0635",2001,1,"F",07/25/2001,"1",5,"CB","CB","CB","CB","BL"," " 
"WWAP99-0635",2001,1,"G",07/25/2001,"1",5,"CB","GC","CB","CB","BL"," " 
"WWAP99-0635",2001,1,"H",07/25/2001,"1",5,"GF","GC","GC","BL","SA"," " 
"WWAP99-0635",2001,1,"I",07/25/2001,"1",5,"CB","CB","CB","CB","BL"," " 
"WWAP99-0635",2001,1,"J",07/25/2001,"1",5,"BL","CB","BL","BL","BL"," " 
"WWAP99-0636",2001,1,"A",08/14/2001,"1",5,"BL","CB","GC","GF","CB"," " 
"WWAP99-0636",2001,1,"B",08/14/2001,"1",5,"FN","GF","SA","BL","BL"," " 
"WWAP99-0636",2001,1,"C",08/14/2001,"1",5,"CB","CB","CB","GC","BL"," " 
"WWAP99-0636",2001,1,"D",08/14/2001,"1",5,"BL","BL","CB","CB","SA"," " 
"WWAP99-0636",2001,1,"E",08/14/2001,"1",5,"WD","BL","CB","GF","CB"," " 
"WWAP99-0636",2001,1,"F",08/14/2001,"1",5,"BL","CB","GC","GF","CB"," " 
"WWAP99-0636",2001,1,"G",08/14/2001,"1",5,"FN","CB","CB","CB","GC"," " 
"WWAP99-0636",2001,1,"H",08/14/2001,"1",5,"BL","BL","BL","CB","CB"," " 
"WWAP99-0636",2001,1,"I",08/14/2001,"1",5,"BL","BL","GF","GF","CB"," " 
"WWAP99-0636",2001,1,"J",08/14/2001,"1",5,"FN","BL","GF","GF","CB"," " 
"WWAP99-0637",2001,1,"A",08/07/2001,"1",5,"FN","CB","CB","BL","RS"," " 
"WWAP99-0637",2001,1,"B",08/07/2001,"1",5,"BL","BL","GC","CB","BL"," " 
"WWAP99-0637",2001,1,"C",08/07/2001,"1",5,"RS","GF","BL","GC","BL"," " 
"WWAP99-0637",2001,1,"D",08/07/2001,"1",5,"BL","GC","CB","CB","CB"," " 
"WWAP99-0637",2001,1,"E",08/07/2001,"1",5,"BL","GC","RS","CB","GC"," " 
"WWAP99-0637",2001,1,"F",08/07/2001,"1",5,"BL","GC","BL","RS","RS"," " 
"WWAP99-0637",2001,1,"G",08/07/2001,"1",5,"RS","BL","RS","RS","RS"," " 
"WWAP99-0637",2001,1,"H",08/07/2001,"1",5,"RS","RS","FN","RS","RS"," " 
"WWAP99-0637",2001,1,"I",08/07/2001,"1",5,"CB","CB","RS","RS","BL"," " 
"WWAP99-0637",2001,1,"J",08/07/2001,"1",5,"CB","CB","GC","RS","RS"," " 
"WWAP99-0639",2001,1,"A",07/10/2001,"1",5,"GC","GF","CB","FN","BL"," " 
"WWAP99-0639",2001,1,"B",07/10/2001,"1",5,"GF","GF","GF","FN","FN"," " 
"WWAP99-0639",2001,1,"C",07/10/2001,"1",5,"SA","SA","GF","GF","FN"," " 
"WWAP99-0639",2001,1,"D",07/10/2001,"1",5,"GF","SA","BL","CB","FN"," " 
"WWAP99-0639",2001,1,"E",07/10/2001,"1",5,"FN","FN","FN","FN","FN"," " 
"WWAP99-0639",2001,1,"F",07/10/2001,"1",5,"FN","FN","GF","GC","FN"," " 
"WWAP99-0639",2001,1,"G",07/10/2001,"1",5,"SA","GF","SA","GF","FN"," " 
"WWAP99-0639",2001,1,"H",07/10/2001,"1",5,"GF","FN","GF","FN","FN"," " 
"WWAP99-0639",2001,1,"I",07/10/2001,"1",5,"GC","FN","FN","GF","GC"," " 
"WWAP99-0639",2001,1,"J",07/10/2001,"1",5,"WD","WD","CB","CB","GC"," " 
"WWAP99-0640",2001,1,"A",10/03/2001,"1",7,"CB","CB","GC","CB","CB"," " 
"WWAP99-0640",2001,1,"B",10/03/2001,"1",7,"GC","CB","CB","BL","WD"," " 
"WWAP99-0640",2001,1,"C",10/03/2001,"1",7,"CB","GC","CB","CB","CB"," " 
"WWAP99-0640",2001,1,"D",10/03/2001,"1",7,"CB","GC","GC","GC","BL"," " 
"WWAP99-0640",2001,1,"E",10/03/2001,"1",7,"CB","CB","CB","BL","CB"," " 
"WWAP99-0640",2001,1,"F",10/03/2001,"1",7,"CB","CB","CB","CB","GC"," " 
"WWAP99-0640",2001,1,"G",10/03/2001,"1",7,"CB","WD","WD","CB","GC"," " 
"WWAP99-0640",2001,1,"H",10/03/2001,"1",7,"CB","CB","CB","CB","GC"," " 
"WWAP99-0640",2001,1,"I",10/03/2001,"1",7,"CB","CB","CB","CB","CB"," " 
"WWAP99-0640",2001,1,"J",10/03/2001,"1",7,"CB","CB","BL","CB","CB"," " 
"WWAP99-0641",2001,1,"A",07/03/2001,"1",5,"GF","CB","CB","CB","GC"," " 
"WWAP99-0641",2001,1,"B",07/03/2001,"1",5,"GF","CB","CB","GC","FN"," " 
"WWAP99-0641",2001,1,"C",07/03/2001,"1",5,"GF","GC","CB","GC","BL"," " 
"WWAP99-0641",2001,1,"D",07/03/2001,"1",5,"BL","BL","GC","GC","BL"," " 
"WWAP99-0641",2001,1,"E",07/03/2001,"1",5,"GF","GC","CB","CB"," ","L" 
"WWAP99-0641",2001,1,"F",07/03/2001,"1",5,"CB","GC","GC","CB","WD"," " 
"WWAP99-0641",2001,1,"G",07/03/2001,"1",5,"GF","BL","CB","GC","GC"," " 
"WWAP99-0641",2001,1,"H",07/03/2001,"1",5,"GC","BL","GF","GC","GF","F1" 
"WWAP99-0641",2001,1,"I",07/03/2001,"1",5,"GF","GC","GC","GC","WD"," " 
"WWAP99-0641",2001,1,"J",07/03/2001,"1",5,"WD","GC","GC","GC","CB"," " 
"WWAP99-0642",2001,1,"A",08/08/2001,"1",7,"SA","GC","CB","CB","FN"," " 
"WWAP99-0642",2001,1,"B",08/08/2001,"1",7,"GC","CB","WD","GF","CB"," " 
"WWAP99-0642",2001,1,"C",08/08/2001,"1",7,"GC","CB","GC","CB","GC"," " 
"WWAP99-0642",2001,1,"D",08/08/2001,"1",7,"GC","CB","SA","CB","GC"," " 
"WWAP99-0642",2001,1,"E",08/08/2001,"1",7,"SA","GC","CB","WD","GC"," " 
"WWAP99-0642",2001,1,"F",08/08/2001,"1",7,"GF","GF","CB","CB","CB"," " 
"WWAP99-0642",2001,1,"G",08/08/2001,"1",7,"SA","BL","GC","CB","BL"," " 
"WWAP99-0642",2001,1,"H",08/08/2001,"1",7,"CB","BL","BL","CB","CB"," " 
"WWAP99-0642",2001,1,"I",08/08/2001,"1",7,"CB","CB","CB","CB","CB"," " 
"WWAP99-0642",2001,1,"J",08/08/2001,"1",7,"WD","WD","WD","WD","WD"," " 
"WWAP99-0676",2002,1,"A",08/15/2002,"1",5,"SB","RS","RS","CB","SB"," " 
"WWAP99-0676",2002,1,"B",08/15/2002,"1",5,"RS","CB","CB","SB","SB"," " 
"WWAP99-0676",2002,1,"C",08/15/2002,"1",5,"CB","GC","GF","GC","XB"," " 
"WWAP99-0676",2002,1,"D",08/15/2002,"1",5,"GC","RS","RS","RS","SA"," " 
"WWAP99-0676",2002,1,"E",08/15/2002,"1",5,"SB","SB","SB","CB","CB"," " 
"WWAP99-0676",2002,1,"F",08/15/2002,"1",5,"SB","RS","RS","RS","CB"," " 
"WWAP99-0676",2002,1,"G",08/15/2002,"1",5,"GC","RS","RS","CB","SB"," " 
"WWAP99-0676",2002,1,"H",08/15/2002,"1",5,"SB","SB","CB","CB","CB"," " 
"WWAP99-0676",2002,1,"I",08/15/2002,"1",5,"CB","GC","XB","CB","SB"," " 
"WWAP99-0676",2002,1,"J",08/15/2002,"1",5,"RS","GC","CB","CB","GC"," " 
"WWAP99-0677",2002,1,"A",09/20/2002,"1",5,"SA","GF","CB","CB","CB"," " 
"WWAP99-0677",2002,1,"B",09/20/2002,"1",5,"CB","CB","CB","SB","RR"," " 
"WWAP99-0677",2002,1,"C",09/20/2002,"1",5,"RS","SA","SA","CB","WD"," " 
"WWAP99-0677",2002,1,"D",09/20/2002,"1",5,"GF","GC","SB","SB","RS"," " 
"WWAP99-0677",2002,1,"E",09/20/2002,"1",5,"CB","CB","SB","SB","CB"," " 
"WWAP99-0677",2002,1,"F",09/20/2002,"1",5,"SA","CB","CB","CB","RS"," " 
"WWAP99-0677",2002,1,"G",09/20/2002,"1",5,"SA","CB","XB","CB","CB"," " 
"WWAP99-0677",2002,1,"H",09/20/2002,"1",5,"RS","RS","XB","RS","SA"," " 
"WWAP99-0677",2002,1,"I",09/20/2002,"1",5,"SA","CB","GC","CB","CB"," " 
"WWAP99-0677",2002,1,"J",09/20/2002,"1",5,"CB","CB","RS","SA","RS"," " 
"WWAP99-0681",2002,1,"A",10/17/2002,"1",7,"FN","FN","FN","FN","FN"," " 
"WWAP99-0681",2002,1,"B",10/17/2002,"1",7,"FN","FN","FN","FN","FN"," " 
"WWAP99-0681",2002,1,"C",10/17/2002,"1",7,"FN","FN","FN","FN","FN"," " 
"WWAP99-0681",2002,1,"D",10/17/2002,"1",7,"FN","FN","FN","FN","FN"," " 
"WWAP99-0681",2002,1,"E",10/17/2002,"1",7,"FN","FN","FN","FN","FN"," " 
"WWAP99-0681",2002,1,"F",10/17/2002,"1",7,"FN","FN","FN","FN","FN"," " 
"WWAP99-0681",2002,1,"G",10/17/2002,"1",7,"FN","FN","FN","FN","FN"," " 
"WWAP99-0681",2002,1,"H",10/17/2002,"1",7,"FN","FN","FN","FN","FN"," " 
"WWAP99-0681",2002,1,"I",10/17/2002,"1",7,"FN","FN","FN","FN","FN"," " 
"WWAP99-0681",2002,1,"J",10/17/2002,"1", ," "," "," "," "," ","F1" 
"WWAP99-0682",2002,1,"A",08/20/2002,"1",7,"FN","CB","WD","GC","FN"," " 
"WWAP99-0682",2002,1,"B",08/20/2002,"1",7,"GC","CB","CB","SB","SB"," " 
"WWAP99-0682",2002,1,"C",08/20/2002,"1",7,"CB","CB","CB","CB","SB"," " 
"WWAP99-0682",2002,1,"D",08/20/2002,"1",7,"SB","SB","SB","SB","SB"," " 
"WWAP99-0682",2002,1,"E",08/20/2002,"1",7,"SB","SB","CB","FN","FN"," " 
"WWAP99-0682",2002,1,"F",08/20/2002,"1",7,"FN","CB","SB","SB","CB"," " 
"WWAP99-0682",2002,1,"G",08/20/2002,"1",7,"SB","SB","CB","SB","SB"," " 
"WWAP99-0682",2002,1,"H",08/20/2002,"1",7,"CB","CB","CB","SB","XB"," " 
"WWAP99-0682",2002,1,"I",08/20/2002,"1",7,"XB","CB","CB","GC","CB"," " 
"WWAP99-0682",2002,1,"J",08/20/2002,"1",7,"GF","GC","GC","SB","CB"," " 
"WWAP99-0688",2002,1,"A",07/11/2002,"1",7,"CB","CB","GC","CB","GF","IM" 
"WWAP99-0688",2002,1,"B",07/11/2002,"1",7,"CB","WD","CB","GF","FN"," " 
"WWAP99-0688",2002,1,"C",07/11/2002,"1",7,"GC","GC","SB","WD","CB"," " 
"WWAP99-0688",2002,1,"D",07/11/2002,"1",7,"FN","WD","SB","CB","SA"," " 
"WWAP99-0688",2002,1,"E",07/11/2002,"1",7,"WD","GF","SB","CB","CB"," " 
"WWAP99-0688",2002,1,"F",07/11/2002,"1",7,"SB","WD","SB","SB","GC"," " 
"WWAP99-0688",2002,1,"G",07/11/2002,"1",7,"WD","CB","CB","SB","CB"," " 
"WWAP99-0688",2002,1,"H",07/11/2002,"1",7,"CB","XB","CB","CB","CB"," " 
"WWAP99-0688",2002,1,"I",07/11/2002,"1",7,"XB","SB","SB","CB","XB"," " 
"WWAP99-0688",2002,1,"J",07/11/2002,"1",7,"SB","CB","SB","XB","SB"," " 
"WWAP99-0689",2002,1,"A",07/02/2002,"1",7,"GC","GF","GC","GC","SA"," " 
"WWAP99-0689",2002,1,"B",07/02/2002,"1",7,"GC","GC","GC","GC","GC"," " 
"WWAP99-0689",2002,1,"C",07/02/2002,"1",7,"FN","GF","GC","GC","GF"," " 
"WWAP99-0689",2002,1,"D",07/02/2002,"1",7,"FN","FN","GC","GC","GC"," " 
"WWAP99-0689",2002,1,"E",07/02/2002,"1",7,"GC","GC","GC","GC","HP"," " 
"WWAP99-0689",2002,1,"F",07/02/2002,"1",7,"GC","GC","GF","SA","WD"," " 
"WWAP99-0689",2002,1,"G",07/02/2002,"1",7,"GC","GC","GC","GC","GC"," " 
"WWAP99-0689",2002,1,"H",07/02/2002,"1",7,"HP","HP","GC","GC","GC"," " 
"WWAP99-0689",2002,1,"I",07/02/2002,"1",7,"SA","GC","GC","GF","FN"," " 
"WWAP99-0689",2002,1,"J",07/02/2002,"1",7,"GF","GC","GF","GC","GC"," " 
"WWAP99-0692",2002,1,"A",07/23/2002,"1",7,"GC","GC","CB","GC","CB"," " 
"WWAP99-0692",2002,1,"B",07/23/2002,"1",7,"CB","CB","CB","CB","GC"," " 
"WWAP99-0692",2002,1,"C",07/23/2002,"1",7,"GC","GF","CB","CB","GC"," " 
"WWAP99-0692",2002,1,"D",07/23/2002,"1",7,"WD","CB","CB","WD","GC"," " 
"WWAP99-0692",2002,1,"E",07/23/2002,"1",7,"WD","CB","GC","GC","GF"," " 
"WWAP99-0692",2002,1,"F",07/23/2002,"1",7,"GC","GF","GC","GC","CB"," " 
"WWAP99-0692",2002,1,"G",07/23/2002,"1",7,"GC","GC","GC","CB","CB"," " 
"WWAP99-0692",2002,1,"H",07/23/2002,"1",7,"CB","CB","GC","WD","CB"," " 
"WWAP99-0692",2002,1,"I",07/23/2002,"1",7,"FN","CB","CB","WD","CB"," " 
"WWAP99-0692",2002,1,"J",07/23/2002,"1",7,"GF","CB","CB","CB","CB"," " 
"WWAP99-0695",2002,1,"A",08/02/2002,"1",7,"CB","SA","GC","GC","GC"," " 
"WWAP99-0695",2002,1,"B",08/02/2002,"1",7,"GF","CB","SA","GF","CB"," " 
"WWAP99-0695",2002,1,"C",08/02/2002,"1",7,"SA","SA","SB","GC","GF"," " 
"WWAP99-0695",2002,1,"D",08/02/2002,"1",7,"SA","SA","GC","GC","SA"," " 
"WWAP99-0695",2002,1,"E",08/02/2002,"1",7,"CB","SA","GF","GC","SB"," " 
"WWAP99-0695",2002,1,"F",08/02/2002,"1",7,"CB","SB","GC","CB","WD"," " 
"WWAP99-0695",2002,1,"G",08/02/2002,"1",7,"CB","SA","SA","GC","SB"," " 
"WWAP99-0695",2002,1,"H",08/02/2002,"1",7,"CB","SA","SB","CB","GC"," " 
"WWAP99-0695",2002,1,"I",08/02/2002,"1",7,"GF","SB","CB","CB","SB"," " 
"WWAP99-0695",2002,1,"J",08/02/2002,"1",7,"SA","SA","SA","SA","SA"," " 
"WWAP99-0697",2002,1,"A",08/07/2002,"1",7,"GC","XB","SB","CB","GF"," " 
"WWAP99-0697",2002,1,"B",08/07/2002,"1",7,"XB","GC","WD","GF","GF"," " 
"WWAP99-0697",2002,1,"C",08/07/2002,"1",7,"GC","WD","WD","CB","XB"," " 
"WWAP99-0697",2002,1,"D",08/07/2002,"1",7,"GC","SB","SB","SB","CB"," " 
"WWAP99-0697",2002,1,"E",08/07/2002,"1",7,"FN","XB","XB","WD","CB"," " 
"WWAP99-0697",2002,1,"F",08/07/2002,"1",7,"SB","GC","GC","XB","GC"," " 
"WWAP99-0697",2002,1,"G",08/07/2002,"1",7,"GF","GF","SA","SA","GC"," " 
"WWAP99-0697",2002,1,"H",08/07/2002,"1",7,"RS","CB","SB","GC","CB"," " 
"WWAP99-0697",2002,1,"I",08/07/2002,"1",7,"RS","CB","SA","SB","CB"," " 
"WWAP99-0697",2002,1,"J",08/07/2002,"1",7,"RS","GC","CB","WD","WD"," " 
"WWAP99-0700",2002,1,"A",07/18/2002,"1",5,"GF","SA","CB","SB","CB"," " 
"WWAP99-0700",2002,1,"B",07/18/2002,"1",5,"XB","CB","CB","XB","CB"," " 
"WWAP99-0700",2002,1,"C",07/18/2002,"1",5,"CB","GC","GC","SB","RS"," " 
"WWAP99-0700",2002,1,"D",07/18/2002,"1",5,"SA","SA","GF","CB","FN"," " 
"WWAP99-0700",2002,1,"E",07/18/2002,"1",5,"GC","CB","CB","GC","GF"," " 
"WWAP99-0700",2002,1,"F",07/18/2002,"1",5,"SB","CB","CB","XB","XB"," " 
"WWAP99-0700",2002,1,"G",07/18/2002,"1",5,"SB","CB","CB","CB","SB"," " 
"WWAP99-0700",2002,1,"H",07/18/2002,"1",5,"GF","CB","GF","SB","SB"," " 
"WWAP99-0700",2002,1,"I",07/18/2002,"1",5,"XB","SB","CB","GC","XB"," " 
"WWAP99-0700",2002,1,"J",07/18/2002,"1",5,"GF","XB","XB","SB","SA"," " 
"WWAP99-0701",2002,1,"A",10/09/2002,"1",5,"RS","RS","XB","XB","RS"," " 
"WWAP99-0701",2002,1,"B",10/09/2002,"1",5,"RS","XB","GC","GC","SA"," " 
"WWAP99-0701",2002,1,"C",10/09/2002,"1",5,"GC","SB","CB","CB","CB"," " 
"WWAP99-0701",2002,1,"D",10/09/2002,"1",5,"RS","RS","RS","RS","RS"," " 
"WWAP99-0701",2002,1,"E",10/09/2002,"1",5,"SB","RS","RS","XB","RS"," " 
"WWAP99-0701",2002,1,"F",10/09/2002,"1",5,"RS","RS","RS","SB","CB"," " 
"WWAP99-0701",2002,1,"G",10/09/2002,"1",5,"GC","CB","GF","SB","CB"," " 
